name of file ,feature 1 , feature 2 , feature 3 , feature 4, result
Unencrypted1143.txt,2840,2840,2840,514,0
Unencrypted1144.txt,3187,3187,3187,558,0
Unencrypted1145.txt,3020,3020,3020,510,0
Unencrypted1146.txt,4869,4869,4869,967,0
Unencrypted1147.txt,508,508,508,78,0
Unencrypted1148.txt,3517,3517,3517,622,0
Unencrypted1149.txt,645,645,645,104,0
Unencrypted115.txt,5695,5695,5695,2497,0
Unencrypted1150.txt,1336,1336,1336,284,0
Unencrypted1151.txt,1678,1678,1678,251,0
Unencrypted1152.txt,904,904,904,130,0
Unencrypted1153.txt,948,948,948,186,0
Unencrypted1154.txt,5704,5704,5704,1038,0
Unencrypted1155.txt,1839,1839,1839,338,0
Unencrypted1156.txt,4472,4472,4472,833,0
Unencrypted1157.txt,3201,3201,3201,631,0
Unencrypted1158.txt,6500,6500,6500,1178,0
Unencrypted1159.txt,3063,3063,3063,598,0
Unencrypted116.txt,4474,4474,4474,1788,0
Unencrypted1160.txt,1273,1273,1273,223,0
Unencrypted1161.txt,2580,2580,2580,491,0
Unencrypted1162.txt,1305,1305,1305,208,0
Unencrypted1163.txt,3796,3796,3796,664,0
Unencrypted1164.txt,4877,4877,4877,962,0
Unencrypted1165.txt,3611,3611,3611,635,0
Unencrypted1166.txt,3070,3070,3070,557,0
Unencrypted1167.txt,2194,2194,2194,366,0
Unencrypted1168.txt,1867,1867,1867,355,0
Unencrypted1169.txt,1962,1962,1962,340,0
Unencrypted117.txt,7018,7018,7018,3071,0
Unencrypted1170.txt,1731,1731,1731,323,0
Unencrypted1171.txt,3370,3370,3370,518,0
Unencrypted1172.txt,2646,2646,2646,508,0
Unencrypted1173.txt,300,300,300,37,0
Unencrypted1174.txt,4687,4687,4687,840,0
Unencrypted1175.txt,5993,5993,5993,1038,0
Unencrypted1176.txt,2695,2695,2695,423,0
Unencrypted1177.txt,4681,4681,4681,823,0
Unencrypted1178.txt,5740,5740,5740,1156,0
Unencrypted1179.txt,6488,6488,6488,1161,0
Unencrypted118.txt,6906,6906,6906,2912,0
Unencrypted1180.txt,5385,5385,5385,946,0
Unencrypted1181.txt,5741,5741,5741,1053,0
Unencrypted1182.txt,1912,1912,1912,305,0
Unencrypted1183.txt,5554,5554,5554,1007,0
Unencrypted1184.txt,2941,2941,2941,468,0
Unencrypted1185.txt,2029,2029,2029,382,0
Unencrypted1186.txt,4708,4708,4708,901,0
Unencrypted1187.txt,1539,1539,1539,274,0
Unencrypted1188.txt,5981,5981,5981,1028,0
Unencrypted1189.txt,6505,6505,6505,1102,0
Unencrypted119.txt,10554,10554,10554,4299,0
Unencrypted1190.txt,1446,1446,1446,261,0
Unencrypted1191.txt,2095,2095,2095,328,0
Unencrypted1192.txt,5440,5440,5440,845,0
Unencrypted1193.txt,6601,6601,6601,1173,0
Unencrypted1194.txt,1449,1449,1449,255,0
Unencrypted1195.txt,6422,6422,6422,1235,0
Unencrypted1196.txt,3346,3346,3346,735,0
Unencrypted1197.txt,1020,1020,1020,176,0
Unencrypted1198.txt,604,604,604,90,0
Unencrypted1199.txt,1021,1021,1021,151,0
Unencrypted12.txt,8922,8922,8922,3640,0
Unencrypted120.txt,7352,7352,7352,3167,0
Unencrypted1200.txt,4598,4598,4598,1189,0
Unencrypted1201.txt,5128,5128,5128,768,0
Unencrypted1202.txt,2980,2980,2980,226,0
Unencrypted1203.txt,4914,4914,4914,607,0
Unencrypted1204.txt,775,775,775,38,0
Unencrypted1205.txt,1627,1627,1627,59,0
Unencrypted1206.txt,2448,2448,2448,255,0
Unencrypted1207.txt,5393,5393,5393,2689,0
Unencrypted1208.txt,8624,8624,8624,4235,0
Unencrypted1209.txt,7555,7555,7555,3672,0
Unencrypted121.txt,13225,13225,13225,5413,0
Unencrypted1210.txt,7178,7178,7178,3393,0
Unencrypted1211.txt,4107,4107,4107,1698,0
Unencrypted1212.txt,6983,6983,6983,2927,0
Unencrypted1213.txt,4655,4655,4655,2064,0
Unencrypted1214.txt,758,758,758,293,0
Unencrypted1215.txt,4557,4557,4557,1899,0
Unencrypted1216.txt,11051,11051,11051,4532,0
Unencrypted1217.txt,10354,10354,10354,4411,0
Unencrypted1218.txt,7821,7821,7821,3175,0
Unencrypted1219.txt,13738,13738,13738,5736,0
Unencrypted122.txt,4459,4459,4459,1759,0
Unencrypted1220.txt,8086,8086,8086,3729,0
Unencrypted1221.txt,8983,8983,8983,3042,0
Unencrypted1222.txt,9536,9536,9536,3130,0
Unencrypted1223.txt,2747,2747,2747,856,0
Unencrypted1224.txt,3231,3231,3231,1061,0
Unencrypted1225.txt,951,951,951,315,0
Unencrypted1226.txt,1600,1600,1600,493,0
Unencrypted1227.txt,4471,4471,4471,1458,0
Unencrypted1228.txt,9941,9941,9941,3210,0
Unencrypted1229.txt,724,724,724,245,0
Unencrypted123.txt,3121,3121,3121,1292,0
Unencrypted1230.txt,4708,4708,4708,1510,0
Unencrypted1231.txt,10691,10691,10691,3592,0
Unencrypted1232.txt,5716,5716,5716,1943,0
Unencrypted1233.txt,11508,11508,11508,3978,0
Unencrypted1234.txt,4971,4971,4971,1660,0
Unencrypted1235.txt,1285,1285,1285,434,0
Unencrypted1236.txt,5455,5455,5455,1866,0
Unencrypted1237.txt,8230,8230,8230,2253,0
Unencrypted1238.txt,2109,2109,2109,446,0
Unencrypted1239.txt,1061,1061,1061,172,0
Unencrypted124.txt,6505,6505,6505,2951,0
Unencrypted1240.txt,5147,5147,5147,1062,0
Unencrypted1241.txt,6432,6432,6432,1114,0
Unencrypted1242.txt,5424,5424,5424,905,0
Unencrypted1243.txt,2898,2898,2898,488,0
Unencrypted1244.txt,2235,2235,2235,418,0
Unencrypted1245.txt,3147,3147,3147,545,0
Unencrypted1246.txt,6381,6381,6381,1144,0
Unencrypted1247.txt,4472,4472,4472,755,0
Unencrypted1248.txt,3802,3802,3802,658,0
Unencrypted1249.txt,4708,4708,4708,809,0
Unencrypted125.txt,11363,11363,11363,4727,0
Unencrypted1250.txt,3644,3644,3644,589,0
Unencrypted1251.txt,5462,5462,5462,1057,0
Unencrypted1252.txt,2186,2186,2186,376,0
Unencrypted1253.txt,322,322,322,42,0
Unencrypted1254.txt,2495,2495,2495,371,0
Unencrypted1255.txt,2674,2674,2674,459,0
Unencrypted1256.txt,3385,3385,3385,596,0
Unencrypted1257.txt,1489,1489,1489,286,0
Unencrypted1258.txt,6023,6023,6023,1049,0
Unencrypted1259.txt,1550,1550,1550,250,0
Unencrypted126.txt,6931,6931,6931,2193,0
Unencrypted1260.txt,5323,5323,5323,1036,0
Unencrypted1261.txt,1408,1408,1408,239,0
Unencrypted1262.txt,4060,4060,4060,766,0
Unencrypted1263.txt,5285,5285,5285,871,0
Unencrypted1264.txt,1014,1014,1014,172,0
Unencrypted1265.txt,3546,3546,3546,692,0
Unencrypted1266.txt,5608,5608,5608,1025,0
Unencrypted1267.txt,6102,6102,6102,1211,0
Unencrypted1268.txt,2392,2392,2392,370,0
Unencrypted1269.txt,1367,1367,1367,259,0
Unencrypted127.txt,5162,5162,5162,1691,0
Unencrypted1270.txt,3465,3465,3465,662,0
Unencrypted1271.txt,520,520,520,106,0
Unencrypted1272.txt,727,727,727,133,0
Unencrypted1273.txt,2154,2154,2154,406,0
Unencrypted1274.txt,5858,5858,5858,987,0
Unencrypted1275.txt,3847,3847,3847,818,0
Unencrypted1276.txt,3144,3144,3144,559,0
Unencrypted1277.txt,3895,3895,3895,675,0
Unencrypted1278.txt,3710,3710,3710,666,0
Unencrypted1279.txt,5137,5137,5137,899,0
Unencrypted128.txt,7878,7878,7878,2529,0
Unencrypted1280.txt,6443,6443,6443,1121,0
Unencrypted1281.txt,2258,2258,2258,370,0
Unencrypted1282.txt,3269,3269,3269,600,0
Unencrypted1283.txt,2007,2007,2007,337,0
Unencrypted1284.txt,6660,6660,6660,1132,0
Unencrypted1285.txt,5862,5862,5862,1163,0
Unencrypted1286.txt,5439,5439,5439,958,0
Unencrypted1287.txt,2498,2498,2498,459,0
Unencrypted1288.txt,4767,4767,4767,811,0
Unencrypted1289.txt,5220,5220,5220,1003,0
Unencrypted129.txt,3240,3240,3240,1040,0
Unencrypted1290.txt,1849,1849,1849,328,0
Unencrypted1291.txt,5508,5508,5508,935,0
Unencrypted1292.txt,1725,1725,1725,295,0
Unencrypted1293.txt,2529,2529,2529,442,0
Unencrypted1294.txt,4304,4304,4304,752,0
Unencrypted1295.txt,5798,5798,5798,1118,0
Unencrypted1296.txt,3167,3167,3167,504,0
Unencrypted1297.txt,6137,6137,6137,1099,0
Unencrypted1298.txt,3152,3152,3152,516,0
Unencrypted1299.txt,1371,1371,1371,206,0
Unencrypted13.txt,2057,2057,2057,955,0
Unencrypted130.txt,2560,2560,2560,864,0
Unencrypted1300.txt,4404,4404,4404,681,0
Unencrypted1301.txt,1021,1021,1021,177,0
Unencrypted1302.txt,5595,5595,5595,955,0
Unencrypted1303.txt,5021,5021,5021,874,0
Unencrypted1304.txt,1369,1369,1369,223,0
Unencrypted1305.txt,3053,3053,3053,681,0
Unencrypted1306.txt,2776,2776,2776,584,0
Unencrypted1307.txt,5355,5355,5355,1020,0
Unencrypted1308.txt,2439,2439,2439,738,0
Unencrypted1309.txt,2110,2110,2110,277,0
Unencrypted131.txt,5243,5243,5243,1665,0
Unencrypted1310.txt,1013,1013,1013,165,0
Unencrypted1311.txt,4927,4927,4927,619,0
Unencrypted1312.txt,489,489,489,46,0
Unencrypted1313.txt,2064,2064,2064,200,0
Unencrypted1314.txt,587,587,587,99,0
Unencrypted1315.txt,1027,1027,1027,152,0
Unencrypted1316.txt,4529,4529,4529,290,0
Unencrypted1317.txt,6281,6281,6281,2423,0
Unencrypted1318.txt,796,796,796,406,0
Unencrypted1319.txt,9368,9368,9368,4559,0
Unencrypted132.txt,8625,8625,8625,2818,0
Unencrypted1320.txt,1592,1592,1592,757,0
Unencrypted1321.txt,8231,8231,8231,4077,0
Unencrypted1322.txt,3026,3026,3026,1403,0
Unencrypted1323.txt,7447,7447,7447,3107,0
Unencrypted1324.txt,3993,3993,3993,1649,0
Unencrypted1325.txt,7338,7338,7338,3230,0
Unencrypted1326.txt,6765,6765,6765,2744,0
Unencrypted1327.txt,9161,9161,9161,3831,0
Unencrypted1328.txt,3551,3551,3551,1559,0
Unencrypted1329.txt,4073,4073,4073,1710,0
Unencrypted133.txt,11292,11292,11292,3726,0
Unencrypted1330.txt,5619,5619,5619,2279,0
Unencrypted1331.txt,11138,11138,11138,4450,0
Unencrypted1332.txt,13506,13506,13506,6109,0
Unencrypted1333.txt,5077,5077,5077,1907,0
Unencrypted1334.txt,4092,4092,4092,1474,0
Unencrypted1335.txt,1164,1164,1164,170,0
Unencrypted1336.txt,891,891,891,338,0
Unencrypted1337.txt,1479,1479,1479,492,0
Unencrypted1338.txt,10314,10314,10314,3338,0
Unencrypted1339.txt,5937,5937,5937,1915,0
Unencrypted134.txt,2071,2071,2071,713,0
Unencrypted1340.txt,2113,2113,2113,723,0
Unencrypted1341.txt,803,803,803,255,0
Unencrypted1342.txt,11318,11318,11318,3642,0
Unencrypted1343.txt,9886,9886,9886,3241,0
Unencrypted1344.txt,9555,9555,9555,3272,0
Unencrypted1345.txt,5609,5609,5609,1942,0
Unencrypted1346.txt,3642,3642,3642,1228,0
Unencrypted1347.txt,9232,9232,9232,3121,0
Unencrypted1348.txt,4364,4364,4364,1465,0
Unencrypted1349.txt,7559,7559,7559,2473,0
Unencrypted135.txt,5844,5844,5844,1985,0
Unencrypted1350.txt,3397,3397,3397,640,0
Unencrypted1351.txt,6958,6958,6958,1398,0
Unencrypted1352.txt,5435,5435,5435,974,0
Unencrypted1353.txt,1753,1753,1753,285,0
Unencrypted1354.txt,5342,5342,5342,876,0
Unencrypted1355.txt,5261,5261,5261,923,0
Unencrypted1356.txt,812,812,812,136,0
Unencrypted1357.txt,3611,3611,3611,644,0
Unencrypted1358.txt,2906,2906,2906,522,0
Unencrypted1359.txt,3782,3782,3782,700,0
Unencrypted136.txt,10452,10452,10452,3607,0
Unencrypted1360.txt,2449,2449,2449,354,0
Unencrypted1361.txt,3070,3070,3070,557,0
Unencrypted1362.txt,3300,3300,3300,559,0
Unencrypted1363.txt,5221,5221,5221,906,0
Unencrypted1364.txt,6091,6091,6091,1142,0
Unencrypted1365.txt,5962,5962,5962,965,0
Unencrypted1366.txt,2392,2392,2392,376,0
Unencrypted1367.txt,3291,3291,3291,615,0
Unencrypted1368.txt,5663,5663,5663,970,0
Unencrypted1369.txt,2299,2299,2299,396,0
Unencrypted137.txt,8087,8087,8087,2699,0
Unencrypted1370.txt,485,485,485,92,0
Unencrypted1371.txt,827,827,827,205,0
Unencrypted1372.txt,1159,1159,1159,220,0
Unencrypted1373.txt,4402,4402,4402,794,0
Unencrypted1374.txt,4197,4197,4197,753,0
Unencrypted1375.txt,5477,5477,5477,926,0
Unencrypted1376.txt,2522,2522,2522,465,0
Unencrypted1377.txt,5769,5769,5769,1087,0
Unencrypted1378.txt,7089,7089,7089,1387,0
Unencrypted1379.txt,509,509,509,91,0
Unencrypted138.txt,3683,3683,3683,1278,0
Unencrypted1380.txt,6174,6174,6174,1115,0
Unencrypted1381.txt,2816,2816,2816,516,0
Unencrypted1382.txt,6164,6164,6164,1067,0
Unencrypted1383.txt,1613,1613,1613,292,0
Unencrypted1384.txt,857,857,857,204,0
Unencrypted1385.txt,2221,2221,2221,453,0
Unencrypted1386.txt,6562,6562,6562,1191,0
Unencrypted1387.txt,1290,1290,1290,211,0
Unencrypted1388.txt,2561,2561,2561,413,0
Unencrypted1389.txt,2841,2841,2841,498,0
Unencrypted139.txt,4787,4787,4787,1664,0
Unencrypted1390.txt,3518,3518,3518,667,0
Unencrypted1391.txt,3428,3428,3428,536,0
Unencrypted1392.txt,547,547,547,120,0
Unencrypted1393.txt,4624,4624,4624,824,0
Unencrypted1394.txt,6291,6291,6291,1108,0
Unencrypted1395.txt,2282,2282,2282,343,0
Unencrypted1396.txt,3691,3691,3691,655,0
Unencrypted1397.txt,4486,4486,4486,801,0
Unencrypted1398.txt,4449,4449,4449,910,0
Unencrypted1399.txt,2022,2022,2022,368,0
Unencrypted14.txt,4099,4099,4099,1849,0
Unencrypted140.txt,1401,1401,1401,309,0
Unencrypted1400.txt,5207,5207,5207,905,0
Unencrypted1401.txt,4697,4697,4697,810,0
Unencrypted1402.txt,959,959,959,186,0
Unencrypted1403.txt,6371,6371,6371,1124,0
Unencrypted1404.txt,6506,6506,6506,1159,0
Unencrypted1405.txt,5200,5200,5200,923,0
Unencrypted1406.txt,4061,4061,4061,793,0
Unencrypted1407.txt,6712,6712,6712,1144,0
Unencrypted1408.txt,3271,3271,3271,567,0
Unencrypted1409.txt,2971,2971,2971,497,0
Unencrypted141.txt,2856,2856,2856,521,0
Unencrypted1410.txt,3388,3388,3388,559,0
Unencrypted1411.txt,1683,1683,1683,231,0
Unencrypted1412.txt,822,822,822,140,0
Unencrypted1413.txt,615,615,615,103,0
Unencrypted1414.txt,625,625,625,115,0
Unencrypted1415.txt,3460,3460,3460,561,0
Unencrypted1416.txt,3996,3996,3996,738,0
Unencrypted1417.txt,1100,1100,1100,169,0
Unencrypted1418.txt,2852,2852,2852,490,0
Unencrypted1419.txt,4467,4467,4467,904,0
Unencrypted142.txt,5250,5250,5250,1098,0
Unencrypted1420.txt,2759,2759,2759,588,0
Unencrypted1421.txt,1287,1287,1287,263,0
Unencrypted1422.txt,1253,1253,1253,218,0
Unencrypted1423.txt,6593,6593,6593,1437,0
Unencrypted1424.txt,921,921,921,119,0
Unencrypted1425.txt,3546,3546,3546,584,0
Unencrypted1426.txt,5903,5903,5903,597,0
Unencrypted1427.txt,377,377,377,65,0
Unencrypted1428.txt,5444,5444,5444,318,0
Unencrypted1429.txt,1454,1454,1454,461,0
Unencrypted143.txt,6660,6660,6660,1203,0
Unencrypted1430.txt,9420,9420,9420,4620,0
Unencrypted1431.txt,6064,6064,6064,2974,0
Unencrypted1432.txt,8701,8701,8701,4290,0
Unencrypted1433.txt,6508,6508,6508,2875,0
Unencrypted1434.txt,2883,2883,2883,1179,0
Unencrypted1435.txt,7703,7703,7703,3258,0
Unencrypted1436.txt,5946,5946,5946,2632,0
Unencrypted1437.txt,7213,7213,7213,2818,0
Unencrypted1438.txt,4638,4638,4638,1925,0
Unencrypted1439.txt,4204,4204,4204,1841,0
Unencrypted144.txt,3784,3784,3784,592,0
Unencrypted1440.txt,9120,9120,9120,3831,0
Unencrypted1441.txt,1974,1974,1974,815,0
Unencrypted1442.txt,5098,5098,5098,2059,0
Unencrypted1443.txt,726,726,726,277,0
Unencrypted1444.txt,11426,11426,11426,4786,0
Unencrypted1445.txt,9146,9146,9146,4091,0
Unencrypted1446.txt,8797,8797,8797,2968,0
Unencrypted1447.txt,6452,6452,6452,2181,0
Unencrypted1448.txt,6624,6624,6624,2131,0
Unencrypted1449.txt,5702,5702,5702,1847,0
Unencrypted145.txt,4205,4205,4205,718,0
Unencrypted1450.txt,9905,9905,9905,3201,0
Unencrypted1451.txt,8076,8076,8076,2612,0
Unencrypted1452.txt,4899,4899,4899,1627,0
Unencrypted1453.txt,9367,9367,9367,3199,0
Unencrypted1454.txt,11125,11125,11125,3798,0
Unencrypted1455.txt,2128,2128,2128,740,0
Unencrypted1456.txt,7945,7945,7945,2664,0
Unencrypted1457.txt,10103,10103,10103,3404,0
Unencrypted1458.txt,6498,6498,6498,1230,0
Unencrypted1459.txt,4783,4783,4783,1009,0
Unencrypted146.txt,5175,5175,5175,911,0
Unencrypted1460.txt,1689,1689,1689,329,0
Unencrypted1461.txt,2751,2751,2751,468,0
Unencrypted1462.txt,5710,5710,5710,943,0
Unencrypted1463.txt,3288,3288,3288,533,0
Unencrypted1464.txt,3246,3246,3246,567,0
Unencrypted1465.txt,929,929,929,184,0
Unencrypted1466.txt,2612,2612,2612,466,0
Unencrypted1467.txt,2637,2637,2637,475,0
Unencrypted1468.txt,1168,1168,1168,181,0
Unencrypted1469.txt,5660,5660,5660,1015,0
Unencrypted147.txt,3627,3627,3627,653,0
Unencrypted1470.txt,5833,5833,5833,973,0
Unencrypted1471.txt,3481,3481,3481,586,0
Unencrypted1472.txt,2401,2401,2401,458,0
Unencrypted1473.txt,6126,6126,6126,1113,0
Unencrypted1474.txt,1263,1263,1263,233,0
Unencrypted1475.txt,4195,4195,4195,656,0
Unencrypted1476.txt,6652,6652,6652,1142,0
Unencrypted1477.txt,3130,3130,3130,561,0
Unencrypted1478.txt,2259,2259,2259,406,0
Unencrypted1479.txt,1791,1791,1791,302,0
Unencrypted148.txt,5359,5359,5359,948,0
Unencrypted1480.txt,2324,2324,2324,385,0
Unencrypted1481.txt,537,537,537,168,0
Unencrypted1482.txt,1550,1550,1550,284,0
Unencrypted1483.txt,1557,1557,1557,313,0
Unencrypted1484.txt,6063,6063,6063,1054,0
Unencrypted1485.txt,1286,1286,1286,248,0
Unencrypted1486.txt,597,597,597,99,0
Unencrypted1487.txt,627,627,627,90,0
Unencrypted1488.txt,4669,4669,4669,790,0
Unencrypted1489.txt,1911,1911,1911,347,0
Unencrypted149.txt,3214,3214,3214,562,0
Unencrypted1490.txt,1437,1437,1437,315,0
Unencrypted1491.txt,4464,4464,4464,820,0
Unencrypted1492.txt,3173,3173,3173,625,0
Unencrypted1493.txt,1938,1938,1938,367,0
Unencrypted1494.txt,4034,4034,4034,716,0
Unencrypted1495.txt,4589,4589,4589,902,0
Unencrypted1496.txt,1830,1830,1830,301,0
Unencrypted1497.txt,745,745,745,129,0
Unencrypted1498.txt,4155,4155,4155,762,0
Unencrypted1499.txt,1071,1071,1071,167,0
Unencrypted15.txt,3280,3280,3280,1556,0
