name of file ,feature 1 , feature 2 , feature 3 , feature 4, result
Atbash\Atbash-174-78%.txt,1434,1363,1415,133,1
Atbash\Atbash-175-31%.txt,1473,1386,1441,179,1
Atbash\Atbash-176-93%.txt,132,127,130,5,1
Atbash\Atbash-177-76%.txt,853,828,843,43,1
Atbash\Atbash-178-71%.txt,591,591,591,13,1
Atbash\Atbash-179-68%.txt,2532,2532,2532,66,1
Atbash\Atbash-18-96%.txt,1025,949,1015,12,1
Atbash\Atbash-180-68%.txt,737,709,727,60,1
Atbash\Atbash-181-74%.txt,796,796,796,248,1
Atbash\Atbash-182-30%.txt,6113,6113,6113,2932,1
Atbash\Atbash-183-67%.txt,1548,1548,1548,632,1
Atbash\Atbash-184-79%.txt,481,481,481,150,1
Atbash\Atbash-185-49%.txt,4483,4482,4483,2008,1
Atbash\Atbash-186-31%.txt,680,680,680,305,1
Atbash\Atbash-187-81%.txt,286,286,286,71,1
Atbash\Atbash-188-53%.txt,3814,3814,3814,1355,1
Atbash\Atbash-189-67%.txt,3031,3031,3031,1133,1
Atbash\Atbash-19-90%.txt,774,739,762,61,1
Atbash\Atbash-190-41%.txt,3923,3923,3923,1576,1
Atbash\Atbash-191-37%.txt,3806,3042,3740,337,1
Atbash\Atbash-192-47%.txt,4475,4441,4474,1603,1
Atbash\Atbash-193-70%.txt,1678,1676,1677,613,1
Atbash\Atbash-194-63%.txt,4687,4634,4681,1743,1
Atbash\Atbash-195-36%.txt,6780,6660,6761,2545,1
Atbash\Atbash-196-77%.txt,914,909,913,252,1
Atbash\Atbash-197-31%.txt,7429,7357,7425,3028,1
Atbash\Atbash-198-94%.txt,315,315,315,67,1
Atbash\Atbash-199-48%.txt,5769,5679,5764,2107,1
Atbash\Atbash-2-47%.txt,797,797,797,302,1
Atbash\Atbash-20-64%.txt,1006,799,979,65,1
Atbash\Atbash-200-57%.txt,1811,1754,1789,474,1
Atbash\Atbash-201-76%.txt,377,308,358,5,1
Atbash\Atbash-202-53%.txt,1278,1278,1278,37,1
Atbash\Atbash-203-37%.txt,4718,4718,4718,1426,1
Atbash\Atbash-204-66%.txt,1977,1977,1977,499,1
Atbash\Atbash-205-50%.txt,4258,4258,4258,1215,1
Atbash\Atbash-206-69%.txt,4242,4241,4241,1073,1
Atbash\Atbash-207-45%.txt,3177,3177,3177,964,1
Atbash\Atbash-208-63%.txt,4274,4274,4274,1102,1
Atbash\Atbash-209-63%.txt,2455,2455,2455,671,1
Atbash\Atbash-21-86%.txt,2149,1967,2106,135,1
Atbash\Atbash-210-46%.txt,3605,3604,3604,1064,1
Atbash\Atbash-211-38%.txt,3783,3783,3783,1199,1
Atbash\Atbash-212-87%.txt,804,804,804,124,1
Atbash\Atbash-213-30%.txt,5282,5279,5282,2224,1
Atbash\Atbash-214-89%.txt,857,857,857,145,1
Atbash\Atbash-215-99%.txt,1071,1071,1071,22,1
Atbash\Atbash-216-56%.txt,4451,4437,4439,1320,1
Atbash\Atbash-217-53%.txt,618,522,606,48,1
Atbash\Atbash-218-60%.txt,2712,2362,2646,352,1
Atbash\Atbash-219-57%.txt,3603,3192,3515,500,1
Atbash\Atbash-22-31%.txt,3471,2871,3354,405,1
Atbash\Atbash-220-62%.txt,443,374,428,34,1
Atbash\Atbash-221-61%.txt,1614,1372,1573,186,1
Atbash\Atbash-222-66%.txt,933,831,907,78,1
Atbash\Atbash-223-68%.txt,2149,1901,2100,210,1
Atbash\Atbash-224-96%.txt,1176,1176,1176,118,1
Atbash\Atbash-225-89%.txt,2096,2096,2096,626,1
Atbash\Atbash-226-81%.txt,545,507,536,42,1
Atbash\Atbash-227-99%.txt,342,340,341,1,1
Atbash\Atbash-228-58%.txt,456,364,447,40,1
Atbash\Atbash-229-68%.txt,292,248,289,18,1
Atbash\Atbash-23-40%.txt,4291,3720,4142,596,1
Atbash\Atbash-230-91%.txt,1156,1127,1148,89,1
Atbash\Atbash-231-31%.txt,3850,3254,3739,531,1
Atbash\Atbash-232-64%.txt,1458,1166,1413,125,1
Atbash\Atbash-233-67%.txt,3265,2884,3187,425,1
Atbash\Atbash-234-75%.txt,1368,1224,1344,114,1
Atbash\Atbash-235-90%.txt,645,608,632,48,1
Atbash\Atbash-236-88%.txt,1670,1670,1670,471,1
Atbash\Atbash-237-66%.txt,718,555,696,45,1
Atbash\Atbash-238-89%.txt,922,889,914,43,1
Atbash\Atbash-239-94%.txt,1740,1693,1722,90,1
Atbash\Atbash-24-62%.txt,1912,1697,1869,272,1
Atbash\Atbash-240-52%.txt,3153,2580,3046,363,1
Atbash\Atbash-241-65%.txt,1997,1772,1948,187,1
Atbash\Atbash-242-77%.txt,2921,2608,2862,264,1
Atbash\Atbash-243-75%.txt,1865,1646,1834,167,1
Atbash\Atbash-244-88%.txt,1153,975,1129,49,1
Atbash\Atbash-245-91%.txt,1839,1714,1804,93,1
Atbash\Atbash-246-58%.txt,3614,3096,3518,399,1
Atbash\Atbash-247-42%.txt,1381,1381,1381,679,1
Atbash\Atbash-248-31%.txt,4771,4002,4611,603,1
Atbash\Atbash-249-37%.txt,3839,3311,3726,536,1
Atbash\Atbash-25-67%.txt,867,772,843,113,1
Atbash\Atbash-250-59%.txt,1390,1190,1347,184,1
Atbash\Atbash-251-67%.txt,629,521,621,56,1
Atbash\Atbash-252-67%.txt,1524,1334,1506,187,1
Atbash\Atbash-253-54%.txt,2553,2239,2480,404,1
Atbash\Atbash-254-99%.txt,377,371,377,4,1
Atbash\Atbash-255-91%.txt,1816,1667,1785,115,1
Atbash\Atbash-256-32%.txt,381,320,364,51,1
Atbash\Atbash-257-89%.txt,1506,1419,1484,131,1
Atbash\Atbash-258-56%.txt,2427,2426,2427,997,1
Atbash\Atbash-259-65%.txt,1304,1175,1271,154,1
Atbash\Atbash-26-80%.txt,884,795,860,60,1
Atbash\Atbash-260-39%.txt,3490,2970,3369,446,1
Atbash\Atbash-261-72%.txt,883,791,855,101,1
Atbash\Atbash-262-38%.txt,4916,4134,4756,646,1
Atbash\Atbash-263-80%.txt,1860,1669,1824,155,1
Atbash\Atbash-264-62%.txt,3012,2560,2914,342,1
Atbash\Atbash-265-91%.txt,294,265,294,13,1
Atbash\Atbash-266-30%.txt,2579,2144,2481,302,1
Atbash\Atbash-267-35%.txt,4086,3469,3963,548,1
Atbash\Atbash-268-100%.txt,547,547,547,0,1
Atbash\Atbash-269-32%.txt,3632,3632,3632,1395,1
Atbash\Atbash-27-51%.txt,2320,1974,2257,310,1
Atbash\Atbash-270-73%.txt,1547,1287,1509,121,1
Atbash\Atbash-271-84%.txt,1106,1016,1082,102,1
Atbash\Atbash-272-88%.txt,1777,1689,1755,121,1
Atbash\Atbash-273-33%.txt,1056,932,1023,201,1
Atbash\Atbash-274-85%.txt,889,813,879,39,1
Atbash\Atbash-275-51%.txt,665,580,645,62,1
Atbash\Atbash-276-94%.txt,1509,1420,1508,71,1
Atbash\Atbash-277-88%.txt,1028,965,1013,38,1
Atbash\Atbash-278-71%.txt,1026,855,1006,82,1
Atbash\Atbash-279-78%.txt,1705,1572,1672,147,1
Atbash\Atbash-28-99%.txt,500,488,498,3,1
Atbash\Atbash-280-36%.txt,3740,3740,3740,1327,1
Atbash\Atbash-281-70%.txt,2766,2415,2695,284,1
Atbash\Atbash-282-94%.txt,191,184,191,14,1
Atbash\Atbash-283-78%.txt,2261,2022,2214,125,1
Atbash\Atbash-284-47%.txt,518,481,504,87,1
Atbash\Atbash-285-71%.txt,276,237,275,14,1
Atbash\Atbash-286-68%.txt,763,656,739,78,1
Atbash\Atbash-287-62%.txt,3447,2995,3347,396,1
Atbash\Atbash-288-34%.txt,2649,2226,2571,419,1
Atbash\Atbash-289-38%.txt,3116,2648,3040,420,1
Atbash\Atbash-29-95%.txt,1594,1517,1573,112,1
Atbash\Atbash-290-33%.txt,1364,1100,1308,116,1
Atbash\Atbash-291-34%.txt,3651,3651,3651,1522,1
Atbash\Atbash-292-32%.txt,3388,2843,3258,469,1
Atbash\Atbash-293-58%.txt,2486,2093,2421,263,1
Atbash\Atbash-294-54%.txt,3335,2851,3225,384,1
Atbash\Atbash-295-78%.txt,322,298,313,24,1
Atbash\Atbash-296-54%.txt,2320,1975,2246,250,1
Atbash\Atbash-297-89%.txt,1609,1541,1590,94,1
Atbash\Atbash-298-44%.txt,1608,1393,1580,185,1
Atbash\Atbash-299-89%.txt,895,821,878,30,1
Atbash\Atbash-3-45%.txt,5014,4224,4854,576,1
Atbash\Atbash-30-46%.txt,1832,1540,1787,297,1
Atbash\Atbash-300-44%.txt,4522,3844,4403,565,1
Atbash\Atbash-301-41%.txt,943,847,923,212,1
Atbash\Atbash-302-35%.txt,2389,2389,2389,971,1
Atbash\Atbash-303-45%.txt,4918,4279,4797,805,1
Atbash\Atbash-304-80%.txt,2077,1849,2032,134,1
Atbash\Atbash-305-88%.txt,530,509,521,30,1
Atbash\Atbash-306-45%.txt,511,485,504,98,1
Atbash\Atbash-307-92%.txt,300,291,297,9,1
Atbash\Atbash-308-94%.txt,364,363,364,9,1
Atbash\Atbash-309-55%.txt,1025,991,1013,54,1
Atbash\Atbash-31-94%.txt,1238,1159,1233,60,1
Atbash\Atbash-310-96%.txt,469,466,468,4,1
Atbash\Atbash-311-40%.txt,2735,2571,2669,283,1
Atbash\Atbash-312-36%.txt,633,633,633,16,1
Atbash\Atbash-313-32%.txt,7355,7308,7351,2730,1
Atbash\Atbash-314-63%.txt,1442,1442,1442,33,1
Atbash\Atbash-315-65%.txt,761,759,761,343,1
Atbash\Atbash-316-76%.txt,3781,3780,3781,1478,1
Atbash\Atbash-317-99%.txt,849,849,849,35,1
Atbash\Atbash-318-90%.txt,417,417,417,94,1
Atbash\Atbash-319-88%.txt,868,868,868,274,1
Atbash\Atbash-32-37%.txt,4351,3748,4215,588,1
Atbash\Atbash-320-93%.txt,462,462,462,110,1
Atbash\Atbash-321-68%.txt,2986,2986,2986,999,1
Atbash\Atbash-322-32%.txt,4651,4651,4651,1839,1
Atbash\Atbash-323-79%.txt,2618,2618,2618,880,1
Atbash\Atbash-324-98%.txt,1084,1084,1084,106,1
Atbash\Atbash-325-84%.txt,353,353,353,17,1
Atbash\Atbash-326-48%.txt,3394,3375,3393,1266,1
Atbash\Atbash-327-57%.txt,4423,4412,4418,1709,1
Atbash\Atbash-328-45%.txt,1296,1282,1295,474,1
Atbash\Atbash-329-31%.txt,1546,1537,1545,646,1
Atbash\Atbash-33-44%.txt,1666,1464,1637,262,1
Atbash\Atbash-330-95%.txt,907,907,907,138,1
Atbash\Atbash-331-47%.txt,6927,6838,6913,2507,1
Atbash\Atbash-332-61%.txt,2329,2313,2328,893,1
Atbash\Atbash-333-32%.txt,5514,5497,5510,2411,1
Atbash\Atbash-334-70%.txt,1246,1194,1243,187,1
Atbash\Atbash-335-79%.txt,554,551,554,186,1
Atbash\Atbash-336-39%.txt,5474,5446,5473,2112,1
Atbash\Atbash-337-37%.txt,1891,1869,1890,638,1
Atbash\Atbash-338-53%.txt,2268,2041,2173,446,1
Atbash\Atbash-339-93%.txt,808,808,808,89,1
Atbash\Atbash-34-80%.txt,978,865,958,67,1
Atbash\Atbash-340-73%.txt,3329,3329,3329,805,1
Atbash\Atbash-341-68%.txt,4463,4462,4462,1119,1
Atbash\Atbash-342-73%.txt,2835,2835,2835,653,1
Atbash\Atbash-343-70%.txt,2329,2329,2329,581,1
Atbash\Atbash-344-59%.txt,4194,4194,4194,1178,1
Atbash\Atbash-345-69%.txt,2947,2947,2947,791,1
Atbash\Atbash-346-98%.txt,1420,1420,1420,68,1
Atbash\Atbash-347-96%.txt,215,214,215,27,1
Atbash\Atbash-348-60%.txt,4469,4469,4469,1244,1
Atbash\Atbash-349-39%.txt,4998,4998,4998,1605,1
Atbash\Atbash-35-59%.txt,3729,3271,3631,498,1
Atbash\Atbash-350-76%.txt,2665,2526,2637,462,1
Atbash\Atbash-351-68%.txt,2219,1994,2153,302,1
Atbash\Atbash-352-76%.txt,2281,2105,2249,267,1
Atbash\Atbash-353-75%.txt,780,698,760,76,1
Atbash\Atbash-354-100%.txt,426,426,426,0,1
Atbash\Atbash-355-64%.txt,2332,1973,2271,213,1
Atbash\Atbash-356-90%.txt,319,295,312,11,1
Atbash\Atbash-357-52%.txt,1610,1347,1562,170,1
Atbash\Atbash-358-59%.txt,1655,1631,1653,591,1
Atbash\Atbash-359-68%.txt,1221,1080,1193,142,1
Atbash\Atbash-36-56%.txt,2272,2027,2216,273,1
Atbash\Atbash-360-83%.txt,517,509,514,48,1
Atbash\Atbash-361-56%.txt,1059,857,1024,88,1
Atbash\Atbash-362-66%.txt,1286,1106,1245,120,1
Atbash\Atbash-363-43%.txt,1354,1154,1309,171,1
Atbash\Atbash-364-98%.txt,601,599,600,2,1
Atbash\Atbash-365-94%.txt,1522,1404,1502,44,1
Atbash\Atbash-366-51%.txt,1011,830,977,89,1
Atbash\Atbash-367-42%.txt,1557,1306,1507,209,1
Atbash\Atbash-368-78%.txt,2166,1886,2100,190,1
Atbash\Atbash-369-47%.txt,4087,4053,4075,1436,1
Atbash\Atbash-37-85%.txt,891,829,881,55,1
Atbash\Atbash-370-39%.txt,1866,1557,1806,225,1
Atbash\Atbash-371-37%.txt,1415,1191,1368,175,1
Atbash\Atbash-372-95%.txt,680,676,678,24,1
Atbash\Atbash-373-37%.txt,1811,1529,1753,308,1
Atbash\Atbash-374-43%.txt,1958,1643,1900,257,1
Atbash\Atbash-375-73%.txt,2169,1882,2121,209,1
Atbash\Atbash-376-70%.txt,2085,1844,2040,231,1
Atbash\Atbash-377-90%.txt,878,820,877,32,1
Atbash\Atbash-378-48%.txt,3127,2684,3031,442,1
Atbash\Atbash-379-60%.txt,3248,2681,3148,344,1
Atbash\Atbash-38-47%.txt,3086,2630,2978,398,1
Atbash\Atbash-380-61%.txt,5944,5908,5941,2310,1
Atbash\Atbash-381-40%.txt,5496,4686,5341,841,1
Atbash\Atbash-382-37%.txt,3899,3254,3783,492,1
Atbash\Atbash-383-52%.txt,1208,1023,1179,118,1
Atbash\Atbash-384-75%.txt,2725,2394,2657,211,1
Atbash\Atbash-385-75%.txt,2873,2476,2815,293,1
Atbash\Atbash-386-71%.txt,3065,2628,2991,299,1
Atbash\Atbash-387-72%.txt,858,720,834,83,1
Atbash\Atbash-388-45%.txt,3411,2829,3304,398,1
Atbash\Atbash-389-54%.txt,2277,2046,2212,366,1
Atbash\Atbash-39-36%.txt,4986,4071,4816,628,1
Atbash\Atbash-390-63%.txt,748,665,717,102,1
Atbash\Atbash-391-31%.txt,4334,4233,4327,1418,1
Atbash\Atbash-392-46%.txt,2415,2110,2332,326,1
Atbash\Atbash-393-90%.txt,555,511,546,25,1
Atbash\Atbash-394-60%.txt,865,768,841,84,1
Atbash\Atbash-395-50%.txt,4818,4224,4675,767,1
Atbash\Atbash-396-59%.txt,388,322,379,29,1
Atbash\Atbash-397-56%.txt,3277,2789,3186,360,1
Atbash\Atbash-398-42%.txt,4424,3761,4272,590,1
Atbash\Atbash-399-52%.txt,3853,3305,3718,480,1
Atbash\Atbash-4-57%.txt,1023,777,1002,83,1
Atbash\Atbash-40-87%.txt,786,734,770,51,1
Atbash\Atbash-400-95%.txt,1122,1022,1112,20,1
Atbash\Atbash-401-76%.txt,2250,1985,2191,211,1
Atbash\Atbash-402-45%.txt,3920,3534,3762,807,1
Atbash\Atbash-403-74%.txt,2074,1874,2032,198,1
Atbash\Atbash-404-68%.txt,296,254,290,20,1
Atbash\Atbash-405-61%.txt,3782,3235,3673,406,1
Atbash\Atbash-406-93%.txt,1337,1301,1323,92,1
Atbash\Atbash-407-81%.txt,1508,1316,1465,119,1
Atbash\Atbash-408-69%.txt,2607,2293,2552,310,1
Atbash\Atbash-409-34%.txt,1424,1154,1371,171,1
Atbash\Atbash-41-76%.txt,220,203,214,15,1
Atbash\Atbash-410-55%.txt,1582,1325,1528,178,1
Atbash\Atbash-411-72%.txt,1255,1111,1221,118,1
Atbash\Atbash-412-47%.txt,1361,1100,1325,156,1
Atbash\Atbash-413-45%.txt,1829,1829,1829,507,1
Atbash\Atbash-414-89%.txt,340,302,339,29,1
Atbash\Atbash-415-64%.txt,1343,1157,1305,141,1
Atbash\Atbash-416-52%.txt,2468,2136,2383,276,1
Atbash\Atbash-417-58%.txt,2299,1943,2240,226,1
Atbash\Atbash-418-74%.txt,1467,1291,1411,121,1
Atbash\Atbash-419-52%.txt,3985,3438,3864,522,1
Atbash\Atbash-42-55%.txt,3283,2778,3174,338,1
Atbash\Atbash-420-38%.txt,593,470,588,61,1
Atbash\Atbash-421-84%.txt,205,177,199,16,1
Atbash\Atbash-422-40%.txt,2736,2252,2638,327,1
Atbash\Atbash-423-37%.txt,1381,1135,1318,171,1
Atbash\Atbash-424-42%.txt,2369,2369,2369,717,1
Atbash\Atbash-425-52%.txt,4769,3963,4624,562,1
Atbash\Atbash-426-86%.txt,1373,1202,1354,56,1
Atbash\Atbash-427-77%.txt,1062,911,1033,68,1
Atbash\Atbash-428-47%.txt,383,324,370,25,1
Atbash\Atbash-429-85%.txt,2089,1833,2050,78,1
Atbash\Atbash-43-69%.txt,261,228,253,28,1
Atbash\Atbash-430-94%.txt,1669,1570,1663,35,1
Atbash\Atbash-431-74%.txt,1056,938,1036,90,1
Atbash\Atbash-432-66%.txt,2232,2013,2191,269,1
Atbash\Atbash-433-95%.txt,1685,1632,1682,89,1
Atbash\Atbash-434-51%.txt,2107,2053,2092,447,1
Atbash\Atbash-435-81%.txt,743,743,743,133,1
Atbash\Atbash-436-54%.txt,2687,2564,2644,266,1
Atbash\Atbash-437-69%.txt,900,860,888,83,1
Atbash\Atbash-438-77%.txt,2145,2071,2118,111,1
Atbash\Atbash-439-92%.txt,137,136,137,5,1
Atbash\Atbash-44-73%.txt,2692,2408,2616,218,1
Atbash\Atbash-440-64%.txt,3278,2623,3278,74,1
Atbash\Atbash-441-61%.txt,3189,3188,3189,1402,1
Atbash\Atbash-442-32%.txt,2750,2750,2750,1272,1
Atbash\Atbash-443-77%.txt,871,871,871,343,1
Atbash\Atbash-444-83%.txt,2101,2101,2101,682,1
Atbash\Atbash-445-30%.txt,1916,1916,1916,876,1
Atbash\Atbash-446-99%.txt,364,364,364,15,1
Atbash\Atbash-447-97%.txt,1554,1554,1554,107,1
Atbash\Atbash-448-71%.txt,2864,2863,2864,1104,1
Atbash\Atbash-449-82%.txt,1149,1149,1149,314,1
Atbash\Atbash-45-30%.txt,5769,4713,5542,763,1
Atbash\Atbash-450-46%.txt,471,471,471,155,1
Atbash\Atbash-451-70%.txt,1100,1100,1100,293,1
Atbash\Atbash-452-32%.txt,3538,3538,3538,1509,1
Atbash\Atbash-453-84%.txt,1480,1480,1480,460,1
Atbash\Atbash-454-66%.txt,1717,1717,1717,571,1
Atbash\Atbash-455-38%.txt,7873,7819,7860,2994,1
Atbash\Atbash-456-96%.txt,1748,1742,1748,253,1
Atbash\Atbash-457-100%.txt,904,904,904,0,1
Atbash\Atbash-458-40%.txt,5054,5054,5054,1489,1
Atbash\Atbash-459-75%.txt,1801,1773,1800,516,1
Atbash\Atbash-46-48%.txt,2208,1961,2154,323,1
Atbash\Atbash-460-85%.txt,1210,1210,1210,379,1
Atbash\Atbash-461-30%.txt,7466,7361,7457,2914,1
Atbash\Atbash-462-90%.txt,483,479,483,77,1
Atbash\Atbash-463-49%.txt,2471,2030,2296,255,1
Atbash\Atbash-464-77%.txt,2378,2378,2378,519,1
Atbash\Atbash-465-48%.txt,1530,1530,1530,424,1
Atbash\Atbash-466-39%.txt,6227,6226,6226,1845,1
Atbash\Atbash-467-35%.txt,7334,7334,7334,2197,1
Atbash\Atbash-468-100%.txt,890,890,890,0,1
Atbash\Atbash-469-47%.txt,1772,1772,1772,494,1
Atbash\Atbash-47-57%.txt,1478,1298,1442,158,1
Atbash\Atbash-470-80%.txt,681,681,681,158,1
Atbash\Atbash-471-89%.txt,2263,2263,2263,371,1
Atbash\Atbash-472-39%.txt,1757,1757,1757,547,1
Atbash\Atbash-473-35%.txt,777,777,777,249,1
Atbash\Atbash-474-32%.txt,6539,6539,6539,2145,1
Atbash\Atbash-475-94%.txt,1890,1890,1890,205,1
Atbash\Atbash-476-65%.txt,2584,2584,2584,725,1
Atbash\Atbash-477-68%.txt,1812,1787,1802,483,1
Atbash\Atbash-478-92%.txt,179,162,174,1,1
Atbash\Atbash-479-82%.txt,2224,1974,2179,165,1
Atbash\Atbash-48-83%.txt,469,432,469,23,1
Atbash\Atbash-480-30%.txt,4739,4739,4739,1435,1
Atbash\Atbash-481-43%.txt,5048,4350,4908,716,1
Atbash\Atbash-482-90%.txt,947,871,931,49,1
Atbash\Atbash-483-47%.txt,4445,3737,4296,470,1
Atbash\Atbash-484-86%.txt,955,885,939,70,1
Atbash\Atbash-485-71%.txt,2649,2371,2596,283,1
Atbash\Atbash-486-64%.txt,2420,2115,2375,266,1
Atbash\Atbash-487-37%.txt,3352,2764,3248,450,1
Atbash\Atbash-488-93%.txt,1816,1734,1786,100,1
Atbash\Atbash-489-33%.txt,1953,1587,1887,248,1
Atbash\Atbash-49-41%.txt,4667,3987,4539,752,1
Atbash\Atbash-490-100%.txt,113,113,113,0,1
Atbash\Atbash-491-100%.txt,708,708,708,0,1
Atbash\Atbash-492-60%.txt,942,846,922,97,1
Atbash\Atbash-493-96%.txt,463,454,459,36,1
Atbash\Atbash-494-85%.txt,1018,951,998,82,1
Atbash\Atbash-495-52%.txt,1825,1545,1783,208,1
Atbash\Atbash-496-78%.txt,2156,1931,2101,282,1
Atbash\Atbash-497-70%.txt,2850,2500,2784,238,1
Atbash\Atbash-498-75%.txt,1262,1143,1231,104,1
Atbash\Atbash-499-39%.txt,1280,1087,1251,161,1
Atbash\Atbash-5-79%.txt,375,320,367,17,1
Atbash\Atbash-50-93%.txt,289,289,289,1,1
Atbash\Atbash-500-58%.txt,2488,2125,2411,305,1
Atbash\Atbash-51-94%.txt,653,630,647,85,1
Atbash\Atbash-52-53%.txt,2956,2812,2916,314,1
Atbash\Atbash-53-85%.txt,1580,1525,1562,110,1
Atbash\Atbash-54-99%.txt,515,515,515,8,1
Atbash\Atbash-55-57%.txt,1264,1035,1264,38,1
Atbash\Atbash-56-34%.txt,2806,2806,2806,95,1
Atbash\Atbash-57-47%.txt,4297,4296,4297,1933,1
Atbash\Atbash-58-37%.txt,625,510,624,89,1
Atbash\Atbash-59-90%.txt,212,212,212,53,1
Atbash\Atbash-6-96%.txt,1023,1010,1022,30,1
Atbash\Atbash-60-54%.txt,5061,5061,5061,2199,1
Atbash\Atbash-61-90%.txt,172,172,172,44,1
Atbash\Atbash-62-40%.txt,4963,4962,4963,2270,1
Atbash\Atbash-63-45%.txt,4831,4831,4831,1817,1
