name of file ,feature 1 , feature 2 , feature 3 , feature 4, feature 5, feature 6, result
Unencrypted137.txt,144,144,144,46,19,38,0
Unencrypted1049.txt,78,78,78,25,10,20,0
Unencrypted147.txt,568,568,568,204,75,152,0
Unencrypted562.txt,248,247,247,73,37,88,0
Unencrypted363.txt,267,267,267,84,36,72,0
Unencrypted998.txt,139,139,139,48,19,38,0
Unencrypted414.txt,150,150,150,59,19,40,0
Unencrypted940.txt,315,315,315,108,39,82,0
Unencrypted442.txt,572,572,572,200,73,148,0
Unencrypted1086.txt,270,270,270,82,36,74,0
Unencrypted140.txt,587,587,587,192,70,146,0
Unencrypted547.txt,551,551,551,175,78,166,0
Unencrypted1090.txt,391,391,391,129,48,102,0
Unencrypted774.txt,523,523,523,173,70,142,0
Unencrypted1085.txt,321,321,321,113,42,86,0
Unencrypted157.txt,191,191,191,61,26,52,0
Unencrypted497.txt,159,159,159,49,17,40,0
Unencrypted509.txt,233,233,233,80,32,64,0
Unencrypted904.txt,310,310,310,100,38,80,0
Unencrypted161.txt,63,63,63,19,8,18,0
Unencrypted287.txt,118,118,118,35,15,34,0
Unencrypted280.txt,610,610,610,203,79,160,0
Unencrypted735.txt,606,606,606,209,78,156,0
Unencrypted814.txt,251,251,251,86,30,62,0
Unencrypted399.txt,329,329,329,104,42,84,0
Unencrypted890.txt,177,177,177,59,23,48,0
Unencrypted918.txt,379,379,379,114,51,104,0
Unencrypted722.txt,183,183,183,60,25,50,0
Unencrypted754.txt,142,142,142,46,20,40,0
Unencrypted164.txt,579,579,579,204,76,152,0
Unencrypted81.txt,93,93,93,27,11,24,0
Unencrypted230.txt,601,601,601,171,79,162,0
Unencrypted1031.txt,307,307,307,102,39,80,0
Unencrypted506.txt,190,190,190,53,23,48,0
Unencrypted70.txt,160,160,160,59,20,40,0
Unencrypted187.txt,487,487,487,165,65,130,0
Unencrypted553.txt,406,406,406,136,51,104,0
Unencrypted746.txt,110,110,110,39,14,28,0
Unencrypted776.txt,594,594,594,192,75,152,0
Unencrypted1034.txt,465,465,465,153,55,116,0
Unencrypted981.txt,216,216,216,72,28,56,0
Unencrypted606.txt,665,665,665,219,86,176,0
Unencrypted243.txt,325,325,325,93,41,84,0
Unencrypted767.txt,387,387,387,135,48,98,0
Unencrypted512.txt,131,131,131,54,17,34,0
Unencrypted836.txt,437,424,431,203,39,96,0
Unencrypted993.txt,92,92,92,34,13,32,0
Unencrypted32.txt,621,621,621,188,81,164,0
Unencrypted1114.txt,313,313,313,112,40,82,0
Unencrypted415.txt,255,255,255,84,33,68,0
Unencrypted1022.txt,328,328,328,115,45,92,0
Unencrypted740.txt,259,259,259,95,34,68,0
Unencrypted459.txt,363,363,363,122,47,100,0
Unencrypted93.txt,226,226,226,68,32,64,0
Unencrypted483.txt,602,602,602,215,76,152,0
Unencrypted1040.txt,361,361,361,130,46,96,0
Unencrypted566.txt,434,434,434,145,54,108,0
Unencrypted189.txt,477,477,477,160,62,126,0
Unencrypted57.txt,539,539,539,175,70,150,0
Unencrypted953.txt,420,420,420,138,57,116,0
Unencrypted527.txt,170,170,170,53,23,48,0
Unencrypted295.txt,181,181,181,46,25,50,0
Unencrypted208.txt,553,553,553,197,69,140,0
Unencrypted62.txt,272,272,272,91,32,66,0
Unencrypted902.txt,424,424,424,137,54,110,0
Unencrypted342.txt,206,206,206,66,26,54,0
Unencrypted777.txt,229,229,229,80,30,72,0
Unencrypted444.txt,98,98,98,31,13,26,0
Unencrypted274.txt,404,404,404,133,51,102,0
Unencrypted659.txt,481,481,481,165,63,138,0
Unencrypted437.txt,497,497,497,158,64,128,0
Unencrypted489.txt,525,525,525,154,66,136,0
Unencrypted574.txt,309,309,309,113,38,80,0
Unencrypted1017.txt,120,120,120,40,15,30,0
Unencrypted462.txt,396,396,396,131,50,100,0
Unencrypted168.txt,346,346,346,138,43,86,0
Unencrypted159.txt,163,163,163,56,22,44,0
Unencrypted301.txt,168,168,168,45,22,44,0
Unencrypted9.txt,333,333,333,88,44,94,0
Unencrypted479.txt,251,251,251,86,32,64,0
Unencrypted351.txt,278,278,278,88,37,74,0
Unencrypted261.txt,326,326,326,112,40,80,0
Unencrypted105.txt,186,186,186,63,25,50,0
Unencrypted426.txt,626,626,626,203,81,164,0
Unencrypted569.txt,595,595,595,187,76,158,0
Unencrypted1035.txt,347,347,347,107,45,90,0
Unencrypted112.txt,458,458,458,147,61,122,0
Unencrypted1025.txt,446,446,446,170,60,122,0
Unencrypted393.txt,527,527,527,174,63,132,0
Unencrypted281.txt,310,310,310,95,37,76,0
Unencrypted862.txt,334,334,334,129,40,84,0
Unencrypted1010.txt,305,305,305,90,42,90,0
Unencrypted934.txt,386,386,386,118,50,102,0
Unencrypted650.txt,471,471,471,156,57,120,0
Unencrypted95.txt,326,326,326,117,42,86,0
Unencrypted824.txt,294,294,294,104,36,74,0
Unencrypted199.txt,228,228,228,78,29,58,0
Unencrypted839.txt,430,430,430,127,55,114,0
Unencrypted233.txt,526,526,526,169,63,130,0
Unencrypted473.txt,269,269,269,91,35,72,0
Unencrypted760.txt,399,399,399,133,50,104,0
Unencrypted259.txt,90,90,90,31,13,26,0
Unencrypted1011.txt,149,149,149,47,22,48,0
Unencrypted79.txt,653,653,653,210,81,164,0
Unencrypted885.txt,64,64,64,20,8,18,0
Unencrypted402.txt,424,424,424,141,55,112,0
Unencrypted577.txt,158,158,158,57,20,40,0
Unencrypted728.txt,136,136,136,52,18,36,0
Unencrypted345.txt,146,146,146,42,19,38,0
Unencrypted142.txt,307,307,307,103,40,84,0
Unencrypted270.txt,148,148,148,40,18,38,0
Unencrypted893.txt,107,107,107,36,13,26,0
Unencrypted211.txt,368,368,368,105,49,102,0
Unencrypted829.txt,261,261,261,86,33,68,0
Unencrypted321.txt,228,228,228,78,29,58,0
Unencrypted59.txt,514,514,514,180,65,132,0
Unencrypted907.txt,380,380,380,124,46,96,0
Unencrypted649.txt,263,263,263,83,33,66,0
Unencrypted526.txt,507,507,507,167,67,144,0
Unencrypted892.txt,109,109,109,30,14,40,0
Unencrypted85.txt,278,278,278,97,36,72,0
Unencrypted1081.txt,405,405,405,138,51,108,0
Unencrypted548.txt,430,430,430,152,56,114,0
Unencrypted476.txt,560,560,560,194,72,158,0
Unencrypted65.txt,261,261,261,84,34,68,0
Unencrypted914.txt,309,308,308,93,41,90,0
Unencrypted289.txt,73,73,73,21,10,20,0
Unencrypted638.txt,741,741,741,255,97,196,0
Unencrypted860.txt,208,208,208,64,28,56,0
Unencrypted608.txt,876,876,876,282,111,240,0
Unencrypted308.txt,359,359,359,129,45,92,0
Unencrypted77.txt,377,377,377,109,51,102,0
Unencrypted734.txt,137,137,137,65,16,32,0
Unencrypted834.txt,361,361,361,118,47,96,0
Unencrypted313.txt,78,78,78,26,12,32,0
Unencrypted116.txt,290,290,290,103,36,72,0
Unencrypted1109.txt,254,254,254,88,30,64,0
Unencrypted727.txt,577,577,577,194,78,156,0
Unencrypted891.txt,102,102,102,28,13,28,0
Unencrypted474.txt,131,131,131,40,17,34,0
Unencrypted558.txt,469,469,469,177,61,124,0
Unencrypted711.txt,149,149,149,45,20,40,0
Unencrypted435.txt,217,217,217,64,27,56,0
Unencrypted445.txt,100,100,100,30,12,26,0
Unencrypted1065.txt,324,324,324,114,41,84,0
Unencrypted278.txt,454,454,454,152,55,124,0
Unencrypted932.txt,362,362,362,109,45,90,0
Unencrypted145.txt,588,588,588,231,75,150,0
Unencrypted607.txt,703,703,703,219,92,184,0
Unencrypted561.txt,90,90,90,27,13,26,0
Unencrypted968.txt,138,138,138,29,19,38,0
Unencrypted669.txt,152,152,152,61,18,38,0
Unencrypted822.txt,615,615,615,219,81,164,0
Unencrypted226.txt,410,410,410,129,55,110,0
Unencrypted999.txt,231,231,231,84,29,60,0
Unencrypted1063.txt,250,250,250,87,33,68,0
Unencrypted355.txt,186,186,186,62,25,50,0
Unencrypted207.txt,592,592,592,190,77,156,0
Unencrypted617.txt,641,641,641,190,84,178,0
Unencrypted163.txt,300,300,300,101,39,80,0
Unencrypted965.txt,303,303,303,103,39,80,0
Unencrypted831.txt,491,491,491,181,60,120,0
Unencrypted1026.txt,428,428,428,144,54,112,0
Unencrypted271.txt,373,373,373,116,48,96,0
Unencrypted507.txt,609,609,609,189,77,166,0
Unencrypted895.txt,441,441,441,156,57,114,0
Unencrypted114.txt,523,523,523,178,67,138,0
Unencrypted96.txt,496,496,496,164,67,134,0
Unencrypted375.txt,432,432,432,142,59,118,0
Unencrypted757.txt,97,97,97,29,12,24,0
Unencrypted793.txt,413,413,413,143,53,106,0
Unencrypted332.txt,474,474,474,162,60,120,0
Unencrypted672.txt,367,367,367,111,48,96,0
Unencrypted138.txt,332,332,332,119,42,86,0
Unencrypted1093.txt,368,368,368,132,46,98,0
Unencrypted146.txt,93,93,93,29,13,26,0
Unencrypted708.txt,89,89,89,31,12,24,0
Unencrypted1118.txt,329,329,329,113,45,90,0
Unencrypted279.txt,233,233,233,75,29,58,0
Unencrypted1012.txt,368,368,368,127,50,100,0
Unencrypted888.txt,232,232,232,78,31,64,0
Unencrypted210.txt,142,142,142,41,19,40,0
Unencrypted664.txt,198,198,198,64,24,48,0
Unencrypted196.txt,179,179,179,54,24,48,0
Unencrypted234.txt,490,490,490,164,61,126,0
Unencrypted25.txt,147,147,147,53,19,38,0
Unencrypted896.txt,272,272,272,76,33,70,0
Unencrypted222.txt,419,419,419,143,55,110,0
Unencrypted15.txt,365,365,365,115,48,100,0
Unencrypted205.txt,233,233,233,72,31,62,0
Unencrypted1092.txt,317,317,317,102,42,84,0
Unencrypted832.txt,156,156,156,62,19,38,0
Unencrypted823.txt,208,208,208,75,27,54,0
Unencrypted204.txt,606,606,606,191,79,160,0
Unencrypted318.txt,344,344,344,110,47,94,0
Unencrypted169.txt,471,471,471,172,58,120,0
Unencrypted91.txt,247,247,247,66,30,64,0
Unencrypted297.txt,538,538,538,175,72,146,0
Unencrypted307.txt,487,487,487,165,63,128,0
Unencrypted679.txt,353,353,353,107,42,88,0
Unencrypted42.txt,264,264,264,80,33,80,0
Unencrypted1023.txt,344,344,344,111,45,90,0
Unencrypted1053.txt,69,69,69,22,9,18,0
Unencrypted806.txt,610,610,610,204,78,156,0
Unencrypted936.txt,236,236,236,70,29,70,0
Unencrypted966.txt,186,186,186,59,24,48,0
Unencrypted275.txt,452,452,452,141,55,112,0
Unencrypted179.txt,446,446,446,160,61,132,0
Unencrypted170.txt,367,367,367,137,46,94,0
Unencrypted931.txt,352,352,352,117,42,88,0
Unencrypted973.txt,280,280,280,95,37,76,0
Unencrypted748.txt,60,60,60,17,9,18,0
Unencrypted567.txt,464,464,464,145,60,120,0
Unencrypted404.txt,524,524,524,183,67,136,0
Unencrypted191.txt,489,489,489,169,57,130,0
Unencrypted386.txt,280,280,280,91,36,72,0
Unencrypted149.txt,174,174,174,58,23,46,0
Unencrypted467.txt,471,470,470,149,58,124,0
Unencrypted517.txt,534,534,534,155,72,156,0
Unencrypted291.txt,561,561,561,182,74,154,0
Unencrypted532.txt,525,525,525,188,66,138,0
Unencrypted449.txt,407,407,407,118,51,110,0
Unencrypted938.txt,75,75,75,20,8,18,0
Unencrypted652.txt,261,261,261,77,34,68,0
Unencrypted493.txt,328,328,328,103,41,84,0
Unencrypted209.txt,566,566,566,202,72,146,0
Unencrypted185.txt,635,635,635,204,81,166,0
Unencrypted753.txt,469,468,468,147,64,132,0
Unencrypted540.txt,564,564,564,187,77,154,0
Unencrypted1064.txt,223,223,223,68,29,58,0
Unencrypted118.txt,486,486,486,148,65,134,0
Unencrypted1043.txt,82,82,82,29,11,22,0
Unencrypted448.txt,448,448,448,144,60,122,0
Unencrypted232.txt,424,424,424,130,56,112,0
Unencrypted1048.txt,482,482,482,199,59,120,0
Unencrypted198.txt,546,546,546,169,68,144,0
Unencrypted654.txt,442,442,442,120,57,116,0
Unencrypted589.txt,364,364,364,127,49,100,0
Unencrypted213.txt,508,508,508,155,66,134,0
Unencrypted408.txt,471,471,471,157,61,136,0
Unencrypted661.txt,444,444,444,155,58,116,0
Unencrypted469.txt,499,499,499,141,65,134,0
Unencrypted960.txt,138,138,138,36,17,50,0
Unencrypted935.txt,82,82,82,25,11,22,0
Unencrypted1058.txt,365,365,365,121,43,96,0
Unencrypted46.txt,622,621,621,208,79,162,0
Unencrypted1006.txt,470,470,470,144,58,120,0
Unencrypted926.txt,443,443,443,130,54,114,0
Unencrypted128.txt,133,133,133,36,16,34,0
Unencrypted73.txt,554,554,554,180,71,142,0
Unencrypted510.txt,322,322,322,112,40,82,0
Unencrypted420.txt,308,308,308,104,42,84,0
Unencrypted37.txt,138,138,138,36,19,38,0
Unencrypted1074.txt,164,164,164,46,21,44,0
Unencrypted559.txt,575,575,575,204,75,154,0
Unencrypted795.txt,489,489,489,171,64,130,0
Unencrypted835.txt,91,91,91,30,12,24,0
Unencrypted742.txt,425,425,425,147,53,112,0
Unencrypted732.txt,164,164,164,46,20,42,0
Unencrypted867.txt,378,378,378,112,50,102,0
Unencrypted477.txt,391,391,391,142,49,98,0
Unencrypted530.txt,422,422,422,132,56,112,0
Unencrypted1021.txt,248,248,248,88,34,68,0
Unencrypted350.txt,470,470,470,162,62,124,0
Unencrypted920.txt,395,395,395,153,46,98,0
Unencrypted623.txt,984,984,984,326,128,256,0
Unencrypted45.txt,518,518,518,160,63,132,0
Unencrypted985.txt,104,104,104,32,14,28,0
Unencrypted954.txt,462,462,462,159,59,120,0
Unencrypted975.txt,72,72,72,29,10,20,0
Unencrypted203.txt,399,391,398,150,44,120,0
Unencrypted554.txt,82,82,82,34,11,22,0
Unencrypted1075.txt,387,387,387,139,51,104,0
Unencrypted460.txt,113,113,113,40,14,28,0
Unencrypted1041.txt,355,355,355,119,47,94,0
Unencrypted359.txt,521,521,521,196,67,134,0
Unencrypted443.txt,624,624,624,191,81,166,0
Unencrypted495.txt,532,532,532,161,67,134,0
Unencrypted879.txt,72,72,72,23,8,18,0
Unencrypted627.txt,618,618,618,218,78,158,0
Unencrypted120.txt,587,587,587,204,77,156,0
Unencrypted703.txt,64,64,64,16,8,28,0
Unencrypted333.txt,334,334,334,108,41,82,0
Unencrypted684.txt,419,419,419,141,51,102,0
Unencrypted395.txt,406,406,406,135,54,108,0
Unencrypted642.txt,664,664,664,223,85,174,0
Unencrypted850.txt,211,211,211,56,29,60,0
Unencrypted245.txt,434,433,433,139,54,112,0
Unencrypted544.txt,537,537,537,177,66,134,0
Unencrypted48.txt,398,398,398,113,53,106,0
Unencrypted411.txt,423,423,423,162,51,108,0
Unencrypted733.txt,103,103,103,39,12,24,0
Unencrypted362.txt,203,203,203,74,25,52,0
Unencrypted148.txt,79,79,79,20,10,22,0
Unencrypted97.txt,621,621,621,206,81,166,0
Unencrypted944.txt,127,127,127,42,17,34,0
Unencrypted176.txt,302,302,302,96,40,80,0
Unencrypted174.txt,183,183,183,62,23,48,0
Unencrypted320.txt,301,301,301,115,36,76,0
Unencrypted22.txt,163,163,163,52,21,42,0
Unencrypted921.txt,309,309,309,103,39,78,0
Unencrypted514.txt,328,328,328,125,44,88,0
Unencrypted949.txt,446,446,446,141,57,122,0
Unencrypted102.txt,257,257,257,85,32,78,0
Unencrypted828.txt,174,174,174,59,23,46,0
Unencrypted634.txt,890,890,890,292,115,238,0
Unencrypted277.txt,333,333,333,98,41,84,0
Unencrypted516.txt,135,135,135,52,17,34,0
Unencrypted299.txt,412,412,412,113,55,112,0
Unencrypted535.txt,253,253,253,86,34,68,0
Unencrypted221.txt,355,355,355,117,48,96,0
Unencrypted523.txt,187,187,187,63,23,46,0
Unencrypted924.txt,152,152,152,48,20,42,0
Unencrypted1.txt,231,222,225,106,20,56,0
Unencrypted913.txt,391,391,391,131,49,100,0
Unencrypted182.txt,288,288,288,92,38,76,0
Unencrypted704.txt,160,160,160,58,21,42,0
Unencrypted983.txt,247,247,247,90,33,66,0
Unencrypted86.txt,310,310,310,112,39,78,0
Unencrypted339.txt,303,303,303,101,40,80,0
Unencrypted724.txt,585,585,585,210,76,156,0
Unencrypted584.txt,257,257,257,80,34,68,0
Unencrypted855.txt,95,95,95,31,12,24,0
Unencrypted273.txt,546,546,546,164,70,144,0
Unencrypted851.txt,254,254,254,83,30,68,0
Unencrypted88.txt,251,251,251,89,31,64,0
Unencrypted856.txt,445,445,445,141,58,118,0
Unencrypted817.txt,590,590,590,204,74,150,0
Unencrypted625.txt,718,718,718,237,87,186,0
Unencrypted56.txt,300,300,300,97,37,76,0
Unencrypted300.txt,402,402,402,123,52,104,0
Unencrypted552.txt,412,412,412,135,50,102,0
Unencrypted1124.txt,292,292,292,97,36,72,0
Unencrypted78.txt,469,469,469,153,59,118,0
Unencrypted549.txt,239,239,239,82,31,62,0
Unencrypted188.txt,215,215,215,78,29,58,0
Unencrypted465.txt,167,167,167,58,22,44,0
Unencrypted635.txt,557,557,557,173,72,146,0
Unencrypted648.txt,387,387,387,123,47,100,0
Unencrypted736.txt,608,608,608,182,78,158,0
Unencrypted1116.txt,409,409,409,132,53,116,0
Unencrypted737.txt,533,533,533,184,69,142,0
Unencrypted1099.txt,361,361,361,118,46,92,0
Unencrypted681.txt,189,189,189,59,25,50,0
Unencrypted98.txt,102,102,102,35,13,26,0
Unencrypted7.txt,563,563,563,194,73,146,0
Unencrypted1020.txt,401,401,401,128,51,102,0
Unencrypted880.txt,236,236,236,77,29,58,0
Unencrypted699.txt,199,199,199,85,28,56,0
Unencrypted326.txt,388,388,388,120,52,106,0
Unencrypted246.txt,607,607,607,180,78,162,0
Unencrypted692.txt,191,191,191,54,24,48,0
Unencrypted405.txt,285,285,285,88,37,74,0
Unencrypted596.txt,520,520,520,169,66,136,0
Unencrypted528.txt,260,260,260,79,35,72,0
Unencrypted951.txt,256,256,256,88,36,72,0
Unencrypted286.txt,369,369,369,108,50,100,0
Unencrypted487.txt,99,99,99,30,10,26,0
Unencrypted788.txt,167,167,167,60,20,42,0
Unencrypted409.txt,206,206,206,59,30,60,0
Unencrypted423.txt,518,501,511,234,47,134,0
Unencrypted201.txt,38,35,35,8,5,22,0
Unencrypted522.txt,329,329,329,95,44,88,0
Unencrypted546.txt,546,546,546,181,74,148,0
Unencrypted284.txt,150,150,150,44,19,38,0
Unencrypted841.txt,291,291,291,90,37,78,0
Unencrypted884.txt,200,200,200,64,25,50,0
Unencrypted752.txt,447,447,447,155,59,128,0
Unencrypted662.txt,234,234,234,79,30,62,0
Unencrypted433.txt,111,111,111,41,15,30,0
Unencrypted755.txt,233,233,233,80,28,58,0
Unencrypted847.txt,110,110,110,38,14,28,0
Unencrypted1013.txt,68,68,68,29,9,18,0
Unencrypted309.txt,563,563,563,177,73,152,0
Unencrypted54.txt,175,175,175,54,23,48,0
Unencrypted716.txt,193,193,193,69,25,54,0
Unencrypted1019.txt,321,321,321,113,37,78,0
Unencrypted296.txt,441,441,441,135,57,130,0
Unencrypted268.txt,443,443,443,140,55,114,0
Unencrypted653.txt,408,408,408,126,54,108,0
Unencrypted1104.txt,191,191,191,64,24,48,0
Unencrypted1042.txt,409,409,409,143,52,106,0
Unencrypted55.txt,383,383,383,125,48,100,0
Unencrypted384.txt,564,564,564,196,71,148,0
Unencrypted160.txt,114,114,114,38,15,30,0
Unencrypted129.txt,604,604,604,234,74,150,0
Unencrypted594.txt,428,428,428,153,56,114,0
Unencrypted994.txt,320,320,320,94,42,92,0
Unencrypted329.txt,454,454,454,159,59,122,0
Unencrypted816.txt,442,442,442,152,57,116,0
Unencrypted451.txt,221,221,221,69,29,58,0
Unencrypted858.txt,137,137,137,41,18,38,0
Unencrypted90.txt,162,162,162,55,19,40,0
Unencrypted706.txt,282,282,282,89,38,78,0
Unencrypted632.txt,1045,1045,1045,331,139,284,0
Unencrypted353.txt,591,591,591,203,79,158,0
Unencrypted398.txt,376,376,376,110,49,104,0
Unencrypted115.txt,76,76,76,29,11,22,0
Unencrypted472.txt,317,317,317,100,38,82,0
Unencrypted1032.txt,454,454,454,160,56,118,0
Unencrypted979.txt,70,70,70,28,9,18,0
Unencrypted976.txt,115,115,115,34,14,32,0
Unencrypted39.txt,137,137,137,44,17,36,0
Unencrypted412.txt,272,272,272,98,34,68,0
Unencrypted849.txt,220,220,220,70,27,60,0
Unencrypted237.txt,111,111,111,29,15,30,0
Unencrypted496.txt,224,224,224,66,29,62,0
Unencrypted591.txt,492,492,492,158,63,128,0
Unencrypted1089.txt,176,176,176,54,21,46,0
Unencrypted335.txt,497,497,497,165,70,140,0
Unencrypted583.txt,110,110,110,42,14,28,0
Unencrypted447.txt,267,267,267,92,34,70,0
Unencrypted809.txt,565,565,565,177,72,150,0
Unencrypted126.txt,71,71,71,25,10,20,0
Unencrypted49.txt,262,262,262,75,33,68,0
Unencrypted61.txt,238,238,238,76,31,62,0
Unencrypted943.txt,410,410,410,143,51,106,0
Unencrypted1036.txt,295,295,295,100,37,76,0
Unencrypted603.txt,477,477,477,165,62,126,0
Unencrypted502.txt,558,558,558,185,69,140,0
Unencrypted580.txt,607,607,607,222,75,156,0
Unencrypted480.txt,266,266,266,85,33,66,0
Unencrypted305.txt,397,397,397,116,55,110,0
Unencrypted910.txt,92,92,92,32,12,24,0
Unencrypted200.txt,296,296,296,94,40,90,0
Unencrypted524.txt,457,457,457,149,58,118,0
Unencrypted173.txt,498,498,498,169,66,134,0
Unencrypted1129.txt,229,229,229,69,29,60,0
Unencrypted491.txt,121,121,121,37,16,32,0
Unencrypted988.txt,288,288,288,105,37,76,0
Unencrypted771.txt,630,630,630,237,79,162,0
Unencrypted171.txt,243,243,243,96,31,62,0
Unencrypted381.txt,565,565,565,201,74,150,0
Unencrypted123.txt,308,308,308,94,42,86,0
Unencrypted919.txt,300,300,300,99,38,78,0
Unencrypted240.txt,489,489,489,158,64,130,0
Unencrypted683.txt,305,305,305,89,38,88,0
Unencrypted863.txt,288,288,288,92,36,76,0
Unencrypted923.txt,276,276,276,86,35,70,0
Unencrypted609.txt,579,579,579,190,75,154,0
Unencrypted28.txt,550,550,550,175,75,150,0
Unencrypted113.txt,188,188,188,56,24,50,0
Unencrypted180.txt,623,623,623,208,82,164,0
Unencrypted815.txt,78,78,78,24,11,22,0
Unencrypted323.txt,114,114,114,34,15,30,0
Unencrypted898.txt,373,373,373,128,45,92,0
Unencrypted947.txt,155,155,155,49,20,40,0
Unencrypted492.txt,621,621,621,192,80,162,0
Unencrypted366.txt,162,162,162,53,20,42,0
Unencrypted744.txt,261,261,261,87,33,66,0
Unencrypted26.txt,201,201,201,68,26,54,0
Unencrypted16.txt,171,171,171,59,22,44,0
Unencrypted322.txt,369,369,369,118,44,92,0
Unencrypted202.txt,266,262,265,141,21,46,0
Unencrypted60.txt,339,338,338,106,47,96,0
Unencrypted675.txt,235,235,235,68,30,60,0
Unencrypted563.txt,208,208,208,65,26,54,0
Unencrypted687.txt,442,442,442,145,56,112,0
Unencrypted416.txt,512,512,512,170,64,130,0
Unencrypted723.txt,68,68,68,21,9,18,0
Unencrypted27.txt,96,96,96,31,12,24,0
Unencrypted498.txt,501,501,501,151,64,140,0
Unencrypted614.txt,655,655,655,213,81,168,0
Unencrypted450.txt,455,455,455,137,61,124,0
Unencrypted455.txt,156,156,156,52,19,38,0
Unencrypted1103.txt,383,383,383,111,46,104,0
Unencrypted870.txt,145,145,145,51,18,38,0
Unencrypted1088.txt,364,364,364,115,47,96,0
Unencrypted23.txt,331,331,331,100,44,88,0
Unencrypted40.txt,601,601,601,207,80,162,0
Unencrypted14.txt,386,386,386,122,49,100,0
Unencrypted764.txt,524,524,524,173,67,140,0
Unencrypted1039.txt,366,366,366,121,49,98,0
Unencrypted709.txt,280,280,280,91,35,74,0
Unencrypted109.txt,482,482,482,157,61,126,0
Unencrypted750.txt,596,596,596,232,75,152,0
Unencrypted807.txt,237,237,237,76,32,64,0
Unencrypted343.txt,215,215,215,84,27,54,0
Unencrypted224.txt,118,118,118,47,15,30,0
Unencrypted911.txt,399,399,399,146,50,110,0
Unencrypted660.txt,210,210,210,75,26,52,0
Unencrypted107.txt,494,494,494,139,64,132,0
Unencrypted34.txt,588,588,588,193,73,148,0
Unencrypted645.txt,173,173,173,51,23,58,0
Unencrypted673.txt,500,500,500,169,65,130,0
Unencrypted937.txt,404,404,404,136,50,100,0
Unencrypted626.txt,926,926,926,320,123,248,0
Unencrypted668.txt,274,274,274,89,36,72,0
Unencrypted784.txt,500,500,500,164,67,134,0
Unencrypted1080.txt,437,437,437,161,56,112,0
Unencrypted430.txt,505,505,505,179,64,132,0
Unencrypted875.txt,318,318,318,92,44,90,0
Unencrypted805.txt,520,520,520,173,65,130,0
Unencrypted859.txt,218,218,218,71,28,56,0
Unencrypted597.txt,357,357,357,110,47,98,0
Unencrypted508.txt,200,200,200,71,28,56,0
Unencrypted984.txt,138,138,138,44,17,34,0
