name of file ,feature 1 , feature 2 , feature 3 , feature 4, feature 5, feature 6, result
Gronsfeld/Gronsfeld-149-31%.txt,17996,2657,674,7980,92,574,1
Gronsfeld/Gronsfeld-104-85%.txt,4021,645,252,1769,20,534,1
Gronsfeld/Gronsfeld-139-52%.txt,17885,2749,745,7870,87,736,1
Gronsfeld/Gronsfeld-122-97%.txt,1050,278,155,409,5,596,1
Gronsfeld/Gronsfeld-107-89%.txt,2882,617,220,1179,16,590,1
Gronsfeld/Gronsfeld-118-66%.txt,10989,1726,461,4900,62,770,1
Gronsfeld/Gronsfeld-112-78%.txt,5491,899,305,2364,23,426,1
Gronsfeld/Gronsfeld-130-60%.txt,9891,1410,412,4450,48,486,1
Gronsfeld/Gronsfeld-108-98%.txt,813,221,160,295,3,582,1
Gronsfeld/Gronsfeld-146-36%.txt,14337,2020,531,6401,75,488,1
Gronsfeld/Gronsfeld-117-36%.txt,17208,2407,617,7741,90,576,1
Gronsfeld/Gronsfeld-116-38%.txt,16596,2490,676,7130,75,500,1
Gronsfeld/Gronsfeld-131-63%.txt,5192,788,240,2310,31,334,1
Gronsfeld/Gronsfeld-132-99%.txt,256,100,85,73,1,342,1
Gronsfeld/Gronsfeld-125-83%.txt,6258,1055,353,2668,24,556,1
Gronsfeld/Gronsfeld-105-90%.txt,2955,555,207,1283,15,642,1
Gronsfeld/Gronsfeld-138-98%.txt,636,187,126,234,2,458,1
Gronsfeld/Gronsfeld-137-44%.txt,20438,3177,700,8915,103,796,1
Gronsfeld/Gronsfeld-121-71%.txt,5759,804,254,2561,33,454,1
Gronsfeld/Gronsfeld-111-45%.txt,15100,2209,586,6771,81,630,1
Autokey/Autokey-85-88%.txt,4246,752,285,1803,21,792,1
Autokey/Autokey-63-56%.txt,11480,1791,434,5134,63,608,1
Autokey/Autokey-82-32%.txt,22075,3376,876,9507,96,588,1
Autokey/Autokey-79-80%.txt,2255,398,125,960,14,334,1
Autokey/Autokey-90-82%.txt,3784,564,196,1578,18,392,1
Autokey/Autokey-69-58%.txt,9940,1405,416,4424,49,500,1
Autokey/Autokey-91-49%.txt,7107,1077,268,3197,39,338,1
Autokey/Autokey-61-71%.txt,3944,592,171,1686,22,312,1
Autokey/Autokey-51-97%.txt,939,275,180,350,5,678,1
Autokey/Autokey-58-96%.txt,1254,362,191,462,7,698,1
Autokey/Autokey-65-87%.txt,4084,704,277,1742,18,536,1
Autokey/Autokey-83-68%.txt,10787,1512,476,4815,56,744,1
Autokey/Autokey-64-48%.txt,16165,2329,680,7194,84,700,1
Autokey/Autokey-80-46%.txt,13615,2145,452,6035,79,600,1
Autokey/Autokey-62-66%.txt,12821,2080,589,5583,56,738,1
Autokey/Autokey-66-97%.txt,650,160,116,236,3,400,1
Autokey/Autokey-57-44%.txt,9965,1520,358,4492,55,404,1
Autokey/Autokey-59-69%.txt,7691,1253,306,3428,42,568,1
Autokey/Autokey-77-70%.txt,7981,1179,365,3427,46,618,1
Autokey/Autokey-78-36%.txt,16876,2409,606,7566,87,564,1
Autokey/Autokey-75-61%.txt,12884,1865,551,5712,63,680,1
Autokey/Autokey-60-68%.txt,6145,936,326,2715,37,472,1
Autokey/Autokey-87-41%.txt,15570,2412,526,6910,89,614,1
Autokey/Autokey-88-86%.txt,3845,661,283,1677,23,662,1
Autokey/Autokey-52-63%.txt,8159,1240,351,3618,43,506,1
Autokey/Autokey-84-36%.txt,14679,2256,482,6385,74,492,1
Autokey/Autokey-89-89%.txt,5000,906,351,2102,19,778,1
Autokey/Autokey-93-89%.txt,2165,374,167,954,13,514,1
Autokey/Autokey-100-71%.txt,7503,1228,326,3300,41,604,1
Autokey/Autokey-55-87%.txt,4521,781,269,1948,22,670,1
Autokey/Autokey-96-60%.txt,8156,1325,309,3529,45,474,1
Autokey/Autokey-97-45%.txt,12815,1740,528,5654,67,520,1
Autokey/Autokey-98-39%.txt,15042,2373,612,6588,71,490,1
Autokey/Autokey-70-96%.txt,1287,315,189,534,6,700,1
Autokey/Autokey-74-78%.txt,8364,1354,430,3570,31,602,1
Autokey/Autokey-76-30%.txt,21053,3152,760,9311,105,642,1
Autokey/Autokey-94-60%.txt,10484,1620,456,4632,52,550,1
Autokey/Autokey-92-31%.txt,21909,3277,769,9622,116,700,1
Autokey/Autokey-68-49%.txt,10384,1577,370,4516,48,410,1
Autokey/Autokey-99-78%.txt,4604,690,233,2016,23,440,1
Autokey/Autokey-95-78%.txt,2811,419,151,1228,16,302,1
Autokey/Autokey-71-55%.txt,16364,2326,656,7311,86,788,1
Autokey/Autokey-72-36%.txt,13115,1967,445,5744,62,414,1
Autokey/Autokey-54-42%.txt,19658,2870,739,8793,103,742,1
Autokey/Autokey-86-44%.txt,15063,2067,560,6795,77,572,1
Autokey/Autokey-56-40%.txt,12760,1868,519,5482,53,370,1
Autokey/Autokey-81-45%.txt,10591,1565,436,4719,58,452,1
Autokey/Autokey-73-50%.txt,10536,1478,424,4683,54,448,1
Autokey/Autokey-53-79%.txt,8181,1338,421,3488,29,618,1
Autokey/Autokey-67-58%.txt,6792,1060,269,3016,39,386,1
Atbash/Atbash-39-32%.txt,14798,2095,557,6645,76,462,1
Atbash/Atbash-7-54%.txt,16904,2703,715,7373,77,722,1
Atbash/Atbash-47-81%.txt,4838,708,264,2160,25,524,1
Atbash/Atbash-22-99%.txt,259,157,143,56,1,596,1
Atbash/Atbash-43-78%.txt,5811,842,304,2598,32,596,1
Atbash/Atbash-18-57%.txt,14252,2232,522,6174,70,690,1
Atbash/Atbash-46-71%.txt,8687,1363,414,3826,43,598,1
Atbash/Atbash-12-81%.txt,6425,966,354,2823,28,618,1
Atbash/Atbash-1-100%.txt,112,112,112,0,0,482,1
Atbash/Atbash-31-38%.txt,11157,1714,392,5018,63,420,1
Atbash/Atbash-38-35%.txt,13099,1987,555,5633,52,334,1
Atbash/Atbash-48-67%.txt,10076,1625,416,4469,56,730,1
Atbash/Atbash-45-66%.txt,11526,1640,532,5038,66,780,1
Atbash/Atbash-33-73%.txt,11637,1822,589,4935,46,750,1
Atbash/Atbash-11-90%.txt,3402,651,231,1434,13,522,1
Atbash/Atbash-24-46%.txt,17219,2709,599,7602,97,746,1
Atbash/Atbash-36-31%.txt,18107,2726,608,7949,92,558,1
Atbash/Atbash-26-86%.txt,2338,392,144,1027,12,346,1
Atbash/Atbash-44-35%.txt,22370,3419,744,9811,116,764,1
Atbash/Atbash-6-81%.txt,2774,422,153,1212,13,324,1
Atbash/Atbash-37-98%.txt,643,155,94,249,2,318,1
Atbash/Atbash-25-76%.txt,5675,1015,283,2409,27,446,1
Atbash/Atbash-13-93%.txt,1352,233,134,581,7,410,1
Atbash/Atbash-30-63%.txt,9856,1402,415,4435,48,516,1
Atbash/Atbash-16-36%.txt,11645,1648,426,5219,63,396,1
Atbash/Atbash-35-30%.txt,25127,3531,965,11007,125,752,1
Atbash/Atbash-5-52%.txt,9603,1355,428,4283,54,466,1
Atbash/Atbash-21-31%.txt,10366,1451,395,4654,56,342,1
Atbash/Atbash-28-68%.txt,6457,966,265,2856,32,424,1
Atbash/Atbash-23-36%.txt,18739,2577,699,8237,99,650,1
Atbash/Atbash-15-83%.txt,4839,799,312,2065,30,746,1
Atbash/Atbash-10-79%.txt,3493,563,209,1469,22,422,1
Atbash/Atbash-41-75%.txt,8091,1231,369,3568,40,680,1
Atbash/Atbash-32-77%.txt,8640,1418,401,3710,42,772,1
Atbash/Atbash-40-31%.txt,18449,2680,661,8281,104,622,1
Atbash/Atbash-9-75%.txt,5529,796,271,2428,28,484,1
Atbash/Atbash-20-63%.txt,8459,1284,367,3769,38,420,1
Atbash/Atbash-2-68%.txt,5393,945,246,2289,25,336,1
Atbash/Atbash-19-92%.txt,1895,364,167,820,11,558,1
Atbash/Atbash-50-34%.txt,18090,2555,652,8138,92,578,1
Atbash/Atbash-4-73%.txt,8461,1252,439,3752,46,696,1
Atbash/Atbash-17-58%.txt,5834,900,220,2633,30,304,1
Atbash/Atbash-49-43%.txt,21262,2921,857,9275,108,784,1
Atbash/Atbash-27-82%.txt,5423,944,292,2380,30,684,1
Atbash/Atbash-3-65%.txt,6857,1014,300,3064,31,366,1
Atbash/Atbash-42-91%.txt,2494,422,191,1001,11,538,1
Atbash/Atbash-34-51%.txt,11865,1765,515,5267,63,526,1
Atbash/Atbash-14-84%.txt,4606,774,234,1988,22,550,1
Atbash/Atbash-8-66%.txt,9059,1386,385,4051,52,612,1
Atbash/Atbash-29-74%.txt,6189,982,318,2634,25,392,1
Caesar/Caesar-111-74%.txt,27681,21728,11352,3081,65,1097,1
Caesar/Caesar-141-76%.txt,30891,23793,12548,3643,68,1225,1
Caesar/Caesar-114-40%.txt,13286,6213,3023,3680,56,418,1
Caesar/Caesar-120-36%.txt,33626,14599,6911,9662,115,860,1
Caesar/Caesar-118-96%.txt,33726,32795,17461,499,59,1510,1
Caesar/Caesar-142-65%.txt,39669,26477,13780,6671,98,1278,1
Caesar/Caesar-101-96%.txt,29380,28332,15174,536,55,1239,1
Caesar/Caesar-113-65%.txt,32864,23568,12102,4925,98,1235,1
Caesar/Caesar-110-69%.txt,33429,23464,12075,5120,83,1160,1
Caesar/Caesar-119-45%.txt,14219,6794,3382,3815,56,470,1
Caesar/Caesar-116-62%.txt,26121,17737,9451,4185,67,811,1
Caesar/Caesar-112-99%.txt,22169,22059,12105,59,26,848,1
Caesar/Caesar-115-56%.txt,14228,8734,4496,2857,42,493,1
Caesar/Caesar-121-40%.txt,20105,9499,4656,5543,77,636,1
Caesar/Caesar-137-63%.txt,35740,25099,12843,5530,100,1298,1
Caesar/Caesar-105-54%.txt,28654,18238,9111,5481,91,989,1
Caesar/Caesar-127-97%.txt,22625,22329,11943,146,38,1001,1
Caesar/Caesar-104-100%.txt,23861,23861,12817,0,40,1068,1
Caesar/Caesar-132-51%.txt,16096,9740,4791,3268,50,517,1
Caesar/Caesar-145-37%.txt,23202,11363,5790,5920,74,601,1
Caesar/Caesar-102-69%.txt,19010,14196,7494,2523,44,737,1
Caesar/Caesar-131-82%.txt,13954,12233,6462,875,35,608,1
Caesar/Caesar-133-59%.txt,34782,23426,12431,5912,96,1171,1
Caesar/Caesar-130-80%.txt,23135,18618,9709,2382,49,875,1
Caesar/Caesar-138-49%.txt,22713,13840,7340,4533,77,683,1
Caesar/Caesar-135-59%.txt,24729,15466,7873,4769,64,764,1
Caesar/Caesar-144-44%.txt,24732,12909,6412,6178,85,798,1
Caesar/Caesar-109-37%.txt,36245,17090,8634,9933,130,1055,1
Caesar/Caesar-128-77%.txt,22107,19046,10318,1622,39,854,1
Caesar/Caesar-147-59%.txt,29901,18569,9348,5912,95,1040,1
Caesar/Caesar-117-69%.txt,26660,18848,9731,4089,62,974,1
Caesar/Caesar-149-86%.txt,26256,22899,12123,1721,51,1068,1
Caesar/Caesar-134-55%.txt,20778,12870,6482,4087,62,652,1
Caesar/Caesar-146-100%.txt,21383,21383,11404,0,39,976,1
Caesar/Caesar-122-71%.txt,26760,20541,10596,3291,71,1020,1
Caesar/Caesar-150-76%.txt,35078,29215,15918,2989,80,1218,1
Caesar/Caesar-126-37%.txt,25053,11252,5322,7173,94,781,1
Caesar/Caesar-136-73%.txt,22279,17341,9010,2578,55,879,1
Caesar/Caesar-123-32%.txt,25791,11053,5509,7695,111,758,1
Caesar/Caesar-125-81%.txt,29431,23400,12497,3073,60,1007,1
Caesar/Caesar-108-80%.txt,24593,20838,10924,1967,60,1048,1
Caesar/Caesar-143-31%.txt,31817,13409,6189,9660,127,931,1
Caesar/Caesar-140-98%.txt,19078,18662,9910,208,23,872,1
Caesar/Caesar-124-42%.txt,25639,13591,7014,6220,89,764,1
Caesar/Caesar-148-64%.txt,18376,12663,6415,3057,50,686,1
Caesar/Caesar-106-41%.txt,38198,20854,10849,8935,136,1095,1
Caesar/Caesar-139-95%.txt,34249,32697,17564,791,50,1436,1
Caesar/Caesar-129-38%.txt,19204,8682,4190,5384,64,495,1
Caesar/Caesar-107-41%.txt,27614,13772,6609,7242,97,832,1
Caesar/Caesar-103-31%.txt,26079,10111,4650,8136,92,627,1
Playfair/Playfair-241-45%.txt,12791,2013,432,5637,70,530,1
Playfair/Playfair-223-53%.txt,13027,1843,525,5834,66,590,1
Playfair/Playfair-237-52%.txt,5904,900,241,2608,33,298,1
Playfair/Playfair-212-43%.txt,16330,2286,652,7244,92,662,1
Playfair/Playfair-234-87%.txt,2233,394,140,968,12,392,1
Playfair/Playfair-233-86%.txt,4805,801,269,2122,20,560,1
Playfair/Playfair-213-58%.txt,9368,1309,395,4068,53,520,1
Playfair/Playfair-248-80%.txt,5053,849,257,2203,26,594,1
Playfair/Playfair-203-36%.txt,21268,3115,786,9433,108,736,1
Playfair/Playfair-230-88%.txt,3455,627,244,1491,20,668,1
Playfair/Playfair-205-56%.txt,9493,1424,397,4232,45,432,1
Playfair/Playfair-226-50%.txt,8273,1292,280,3698,47,386,1
Playfair/Playfair-202-97%.txt,596,153,95,234,3,368,1
Playfair/Playfair-249-31%.txt,14272,2240,569,6254,65,402,1
Playfair/Playfair-229-34%.txt,14509,2036,539,6478,75,480,1
Playfair/Playfair-218-38%.txt,14723,2038,522,6615,78,516,1
Playfair/Playfair-235-66%.txt,7198,1196,280,3133,40,526,1
Playfair/Playfair-222-44%.txt,19254,2730,760,8607,103,776,1
Playfair/Playfair-201-39%.txt,15704,2502,506,6830,81,566,1
Playfair/Playfair-238-75%.txt,3515,547,196,1477,22,358,1
Playfair/Playfair-221-95%.txt,1658,337,187,688,8,632,1
Playfair/Playfair-208-59%.txt,7749,1054,346,3452,40,410,1
Playfair/Playfair-244-81%.txt,3430,638,196,1446,17,414,1
Playfair/Playfair-214-87%.txt,4080,757,307,1709,22,734,1
Playfair/Playfair-228-63%.txt,13743,2077,613,5841,60,714,1
Playfair/Playfair-231-97%.txt,309,115,80,104,2,332,1
Playfair/Playfair-250-76%.txt,6822,1011,321,3033,38,660,1
Playfair/Playfair-210-90%.txt,1250,269,140,520,12,482,1
Playfair/Playfair-247-100%.txt,127,127,127,0,0,542,1
Playfair/Playfair-242-94%.txt,767,169,96,303,5,356,1
Playfair/Playfair-215-69%.txt,6528,1069,283,2881,38,510,1
Playfair/Playfair-236-51%.txt,7611,1150,269,3314,36,308,1
Playfair/Playfair-209-41%.txt,24035,3662,975,10559,109,778,1
Playfair/Playfair-217-75%.txt,6538,967,353,2862,41,664,1
Playfair/Playfair-239-52%.txt,12525,1971,541,5456,57,516,1
Playfair/Playfair-220-78%.txt,7298,1196,350,3131,36,694,1
Playfair/Playfair-206-52%.txt,6941,973,292,3082,38,328,1
Playfair/Playfair-243-93%.txt,1296,250,146,553,9,504,1
Playfair/Playfair-246-42%.txt,18570,2604,746,8249,104,738,1
Playfair/Playfair-207-44%.txt,18949,2955,644,8261,98,738,1
Playfair/Playfair-219-91%.txt,1919,366,168,826,9,414,1
Playfair/Playfair-216-40%.txt,8918,1345,363,3997,50,352,1
Playfair/Playfair-225-59%.txt,11143,1703,427,4854,54,558,1
Playfair/Playfair-211-62%.txt,10012,1496,396,4399,49,544,1
Playfair/Playfair-224-52%.txt,18370,2789,753,8118,88,760,1
Playfair/Playfair-240-87%.txt,1955,381,130,826,8,326,1
Playfair/Playfair-245-57%.txt,9643,1436,408,4263,49,460,1
Playfair/Playfair-204-32%.txt,14917,2238,619,6404,61,376,1
Playfair/Playfair-227-32%.txt,18572,2705,693,8248,100,626,1
Playfair/Playfair-232-99%.txt,224,124,114,54,1,484,1
RSA/RSA-291-80%.txt,31885,29859,3,67,504,640,1
RSA/RSA-290-47%.txt,7204,6769,0,0,121,149,1
RSA/RSA-278-56%.txt,16534,15517,2,14,273,335,1
RSA/RSA-292-99%.txt,22426,20895,9,106,334,449,1
RSA/RSA-294-42%.txt,10554,9918,0,0,166,216,1
RSA/RSA-283-38%.txt,6114,5554,10,112,94,122,1
RSA/RSA-253-96%.txt,30898,29010,3,14,488,622,1
RSA/RSA-265-74%.txt,29737,27569,17,214,474,590,1
RSA/RSA-279-36%.txt,7931,7429,3,9,124,163,1
RSA/RSA-267-97%.txt,19244,17931,7,81,303,386,1
RSA/RSA-269-89%.txt,17572,16498,1,8,281,356,1
RSA/RSA-256-71%.txt,24176,22624,1,55,376,486,1
RSA/RSA-260-40%.txt,12189,11268,5,104,179,244,1
RSA/RSA-282-92%.txt,28131,26417,1,11,453,567,1
RSA/RSA-251-42%.txt,11314,10428,6,106,180,226,1
RSA/RSA-259-33%.txt,8384,7784,2,58,125,170,1
RSA/RSA-268-75%.txt,24970,23455,1,8,399,504,1
RSA/RSA-299-30%.txt,5567,5012,8,119,85,111,1
RSA/RSA-276-85%.txt,31224,29207,13,90,497,626,1
RSA/RSA-300-30%.txt,10506,9826,2,26,157,214,1
RSA/RSA-281-95%.txt,16234,15071,6,101,240,325,1
RSA/RSA-274-68%.txt,25835,24175,3,61,400,519,1
RSA/RSA-257-77%.txt,25767,24020,7,114,414,515,1
RSA/RSA-285-66%.txt,24017,22485,1,48,385,483,1
RSA/RSA-272-39%.txt,10505,9669,13,107,158,210,1
RSA/RSA-271-53%.txt,12104,11127,4,149,185,241,1
RSA/RSA-270-47%.txt,8494,7682,26,171,119,167,1
RSA/RSA-262-62%.txt,15707,14598,10,88,258,315,1
RSA/RSA-266-50%.txt,13805,12771,13,107,210,276,1
RSA/RSA-275-51%.txt,10476,9662,9,106,165,210,1
RSA/RSA-277-48%.txt,15252,14127,14,113,228,305,1
RSA/RSA-296-77%.txt,15265,14335,0,6,242,310,1
RSA/RSA-286-62%.txt,13291,12425,3,33,218,269,1
RSA/RSA-273-90%.txt,24685,23175,3,17,381,498,1
RSA/RSA-284-48%.txt,14015,13122,1,26,221,284,1
RSA/RSA-289-46%.txt,13963,12997,2,76,215,281,1
RSA/RSA-287-30%.txt,8163,7301,15,197,112,159,1
RSA/RSA-298-66%.txt,10354,9730,0,0,157,212,1
RSA/RSA-255-47%.txt,17988,16799,4,58,261,362,1
RSA/RSA-254-46%.txt,14111,13061,12,106,207,282,1
RSA/RSA-258-73%.txt,11328,10498,7,75,170,228,1
RSA/RSA-295-83%.txt,13685,12754,3,61,206,276,1
RSA/RSA-252-66%.txt,14753,13865,0,0,241,300,1
RSA/RSA-297-70%.txt,22859,21270,8,125,361,457,1
RSA/RSA-288-69%.txt,17513,16095,15,209,255,346,1
RSA/RSA-263-90%.txt,28916,27167,1,5,449,583,1
RSA/RSA-293-94%.txt,19875,18583,3,58,322,400,1
RSA/RSA-261-75%.txt,18822,17524,4,100,291,377,1
RSA/RSA-264-60%.txt,19259,18057,3,20,296,389,1
RSA/RSA-280-71%.txt,27515,25501,21,203,431,546,1
Unencrypted214.txt,19204,3004,743,8319,85,358,0
Unencrypted122.txt,29968,4446,991,13265,164,684,0
Unencrypted47.txt,26095,3839,981,11310,123,504,0
Unencrypted216.txt,13954,2063,444,6283,76,334,0
Unencrypted252.txt,17640,2564,623,7843,94,390,0
Unencrypted244.txt,25883,3867,976,11189,121,506,0
Unencrypted212.txt,22625,3364,735,9972,121,508,0
Unencrypted293.txt,15592,2201,583,6953,84,352,0
Unencrypted285.txt,32742,4837,1067,14486,172,738,0
Unencrypted194.txt,38198,5483,1437,16726,186,776,0
Unencrypted192.txt,23861,3301,839,10731,130,534,0
Unencrypted288.txt,20193,3105,617,8960,119,482,0
Unencrypted227.txt,31817,4791,1031,14091,169,710,0
Unencrypted44.txt,14612,2118,515,6542,78,326,0
Unencrypted167.txt,29715,4221,1043,13193,152,642,0
Unencrypted137.txt,26246,3649,897,11825,144,596,0
Unencrypted147.txt,32765,4881,1060,14551,174,742,0
Unencrypted140.txt,23455,3241,820,10542,126,524,0
Unencrypted157.txt,26808,3935,978,11878,131,536,0
Unencrypted161.txt,35750,5311,1335,15600,165,700,0
Unencrypted287.txt,38710,5617,1407,17177,186,778,0
Unencrypted280.txt,15747,2422,455,6970,88,368,0
Unencrypted164.txt,20517,2794,738,9020,106,448,0
Unencrypted81.txt,15114,2122,563,6743,79,338,0
Unencrypted230.txt,29901,4237,1054,13350,156,654,0
Unencrypted70.txt,19493,2583,729,8539,98,396,0
Unencrypted187.txt,23668,3490,854,10513,117,490,0
Unencrypted243.txt,23019,3143,841,10304,120,504,0
Unencrypted32.txt,28271,3917,1002,12626,147,626,0
Unencrypted93.txt,22909,3127,836,10247,120,506,0
Unencrypted189.txt,26785,4003,861,11831,140,604,0
Unencrypted57.txt,26841,3995,880,11950,144,606,0
Unencrypted295.txt,23571,3251,806,10594,124,516,0
Unencrypted208.txt,26760,3992,826,11823,139,596,0
Unencrypted62.txt,26678,3642,977,11906,144,602,0
Unencrypted274.txt,19641,2762,741,8534,92,388,0
Unencrypted168.txt,31167,4641,1174,13531,148,618,0
Unencrypted159.txt,16806,2630,505,7357,94,386,0
Unencrypted9.txt,17417,2556,661,7530,71,310,0
Unencrypted261.txt,20131,2782,742,9034,112,464,0
Unencrypted105.txt,26530,4021,818,11757,141,612,0
Unencrypted112.txt,17342,2371,599,7781,94,396,0
Unencrypted281.txt,32952,4602,1164,14633,171,736,0
Unencrypted95.txt,20321,3112,759,8927,96,398,0
Unencrypted199.txt,27681,4132,895,12271,152,630,0
Unencrypted233.txt,35078,5206,1304,15280,164,692,0
Unencrypted259.txt,28071,3924,954,12656,152,628,0
Unencrypted79.txt,28262,4124,1001,12564,142,592,0
Unencrypted142.txt,39042,5677,1465,17016,184,784,0
Unencrypted270.txt,36096,5028,1325,15925,183,770,0
Unencrypted211.txt,25053,3603,841,11238,138,570,0
Unencrypted59.txt,34951,5146,1298,15333,161,680,0
Unencrypted85.txt,32831,4689,1115,14570,170,726,0
Unencrypted65.txt,28864,4328,899,12805,151,644,0
Unencrypted289.txt,25048,3513,888,11153,127,544,0
Unencrypted77.txt,32134,4771,1030,14255,177,732,0
Unencrypted116.txt,19734,2759,686,8878,102,420,0
Unencrypted278.txt,36422,5218,1365,15940,172,730,0
Unencrypted145.txt,23107,3162,855,10182,121,506,0
Unencrypted226.txt,39669,5758,1449,17439,190,774,0
Unencrypted207.txt,20105,2790,697,9039,110,454,0
Unencrypted163.txt,19099,2787,659,8435,99,414,0
Unencrypted271.txt,37521,5415,1371,16672,181,756,0
Unencrypted114.txt,31587,4547,1085,13974,167,690,0
Unencrypted96.txt,28310,4000,948,12734,159,648,0
Unencrypted138.txt,33881,4989,1103,14980,180,764,0
Unencrypted146.txt,31488,4675,1156,13891,147,618,0
Unencrypted279.txt,32423,4622,1155,14508,168,706,0
Unencrypted210.txt,29431,4399,1091,12975,135,556,0
Unencrypted196.txt,24593,3780,753,10862,136,582,0
Unencrypted234.txt,25359,3505,863,11425,138,566,0
Unencrypted25.txt,27399,3851,999,12013,136,566,0
Unencrypted222.txt,22713,3259,857,9888,108,458,0
Unencrypted15.txt,17517,2659,537,7815,99,404,0
Unencrypted205.txt,14219,1922,512,6306,76,324,0
Unencrypted204.txt,33726,5013,1098,14988,183,770,0
Unencrypted169.txt,25680,3568,891,11546,138,564,0
Unencrypted91.txt,19847,2760,688,8931,107,450,0
Unencrypted297.txt,30642,4285,1097,13612,167,694,0
Unencrypted42.txt,18709,2728,711,8049,88,358,0
Unencrypted275.txt,27220,3954,961,12112,135,570,0
Unencrypted179.txt,38657,5630,1397,17144,187,778,0
Unencrypted170.txt,26651,3979,800,11800,143,600,0
Unencrypted191.txt,26079,3978,1008,11341,114,478,0
Unencrypted149.txt,20767,3072,791,8971,89,370,0
Unencrypted291.txt,33468,4714,1167,15019,176,734,0
Unencrypted209.txt,25791,3560,955,11381,139,574,0
Unencrypted185.txt,21288,3160,675,9374,114,474,0
Unencrypted118.txt,26232,3894,874,11563,142,596,0
Unencrypted232.txt,26256,3711,940,11674,136,574,0
Unencrypted198.txt,33429,4930,1204,14788,169,686,0
Unencrypted213.txt,22107,2997,816,9726,114,482,0
Unencrypted46.txt,15825,2193,602,7063,87,356,0
Unencrypted128.txt,37972,5528,1392,16713,185,750,0
Unencrypted73.txt,22652,3440,713,10034,126,530,0
Unencrypted37.txt,25714,3886,982,11109,117,484,0
Unencrypted45.txt,23948,3598,737,10577,124,530,0
Unencrypted203.txt,26660,3693,919,11990,141,576,0
Unencrypted120.txt,21507,3093,759,9566,109,446,0
Unencrypted245.txt,34821,4923,1200,15645,187,766,0
Unencrypted48.txt,19090,2665,661,8564,99,414,0
Unencrypted148.txt,29867,4135,1074,13300,159,670,0
Unencrypted97.txt,14298,2216,430,6229,72,316,0
Unencrypted176.txt,26660,3693,919,11990,139,572,0
Unencrypted174.txt,22086,3294,738,9742,115,492,0
Unencrypted22.txt,24729,3689,922,10913,116,480,0
Unencrypted102.txt,20579,2797,763,9215,112,466,0
Unencrypted277.txt,16248,2359,561,7186,84,364,0
Unencrypted299.txt,33825,4878,1096,15126,189,776,0
Unencrypted221.txt,35740,5233,1192,15813,189,796,0
Unencrypted1.txt,23526,3211,872,10284,114,482,0
Unencrypted182.txt,26397,3881,989,11447,118,514,0
Unencrypted86.txt,22619,3344,873,9747,104,428,0
Unencrypted273.txt,32270,4694,1093,14268,170,706,0
Unencrypted88.txt,20927,3067,669,9357,116,496,0
Unencrypted56.txt,31548,4623,1129,13959,156,644,0
Unencrypted300.txt,25703,3686,897,11384,128,558,0
