name of file ,feature 1 , feature 2 , feature 3 , feature 4, feature 5, feature 6, result
Unencrypted1034.txt,531,461,502,66123264,0
Unencrypted1035.txt,6353,5150,6116,79711472584,0
Unencrypted1036.txt,572,497,552,94123268,0
Unencrypted1037.txt,7683,6418,7436,106613112880,0
Unencrypted1038.txt,7864,6329,7559,108512952862,0
Unencrypted1039.txt,3807,3285,3678,7107161586,0
Unencrypted104.txt,3078,2605,2988,4534811058,0
Unencrypted1040.txt,1773,1452,1714,251299678,0
Unencrypted1041.txt,6577,5406,6346,102010782360,0
Unencrypted1042.txt,683,672,674,82260664,0
Unencrypted1043.txt,3510,3444,3501,1029375992,0
Unencrypted1044.txt,5374,5054,5279,7588042876,0
Unencrypted1045.txt,6106,5818,6005,5818792808,0
Unencrypted1046.txt,3321,2633,3255,3474731510,0
Unencrypted1047.txt,2070,1841,2070,79408914,0
Unencrypted1048.txt,5048,5046,5048,12428281916,0
Unencrypted1049.txt,7674,7673,7674,37327441880,0
Unencrypted105.txt,827,645,813,116131282,0
Unencrypted1050.txt,1223,1223,1223,635110290,0
Unencrypted1051.txt,9993,9993,9993,48619932748,0
Unencrypted1052.txt,763,763,763,36686250,0
Unencrypted1053.txt,7429,7428,7429,35398122278,0
Unencrypted1054.txt,7988,7988,7988,32249842810,0
Unencrypted1055.txt,2639,2639,2639,1097326948,0
Unencrypted1056.txt,7430,7430,7430,32518742558,0
Unencrypted1057.txt,1548,1548,1548,722192620,0
Unencrypted1058.txt,1507,1507,1507,639185488,0
Unencrypted1059.txt,7862,7784,7849,30008032000,0
Unencrypted106.txt,2657,2112,2513,390387834,0
Unencrypted1060.txt,3826,3813,3822,1650354810,0
Unencrypted1061.txt,2032,2020,2031,885178428,0
Unencrypted1062.txt,5720,5659,5712,23875161254,0
Unencrypted1063.txt,11496,11352,11477,460910562516,0
Unencrypted1064.txt,8201,8100,8184,31987521874,0
Unencrypted1065.txt,4220,4180,4219,1781359850,0
Unencrypted1066.txt,8811,8770,8805,40127631752,0
Unencrypted1067.txt,7462,7335,7454,27887751950,0
Unencrypted1068.txt,1843,1831,1842,646196476,0
Unencrypted1069.txt,3249,2772,3063,7355171408,0
Unencrypted107.txt,4661,3792,4515,5848131824,0
Unencrypted1070.txt,9513,9513,9513,309312312530,0
Unencrypted1071.txt,9492,9491,9491,301212082486,0
Unencrypted1072.txt,7804,7803,7803,24969852042,0
Unencrypted1073.txt,7236,7236,7236,23709291910,0
Unencrypted1074.txt,6866,6866,6866,22199011848,0
Unencrypted1075.txt,3242,3242,3242,1098426874,0
Unencrypted1076.txt,7281,7280,7280,24579471962,0
Unencrypted1077.txt,2100,2100,2100,695269544,0
Unencrypted1078.txt,10805,10805,10805,371013962842,0
Unencrypted1079.txt,10973,10973,10973,368313962866,0
Unencrypted108.txt,5006,4247,4843,8879292048,0
Unencrypted1080.txt,7728,7552,7679,24679702170,0
Unencrypted1081.txt,1668,1393,1604,272261584,0
Unencrypted1082.txt,7176,5979,6956,116112372724,0
Unencrypted1083.txt,3579,3012,3463,5415861290,0
Unencrypted1084.txt,6031,5048,5848,93910292278,0
Unencrypted1085.txt,6281,5170,6057,79811472612,0
Unencrypted1086.txt,3180,2656,3086,4895161150,0
Unencrypted1087.txt,5620,4596,5430,7729782152,0
Unencrypted1088.txt,2191,1833,2115,319389892,0
Unencrypted1089.txt,6157,5015,5944,88910072238,0
Unencrypted109.txt,3882,3296,3769,7135941290,0
Unencrypted1090.txt,7510,6183,7237,108812292708,0
Unencrypted1091.txt,5580,4544,5376,7499612136,0
Unencrypted1092.txt,6228,5109,5986,84910552370,0
Unencrypted1093.txt,3760,3092,3621,5626801496,0
Unencrypted1094.txt,2218,1831,2145,290389880,0
Unencrypted1095.txt,8007,6502,7731,119212142666,0
Unencrypted1096.txt,5933,4877,5735,7849682168,0
Unencrypted1097.txt,7163,6037,6931,102912462806,0
Unencrypted1098.txt,4865,3941,4696,6547521668,0
Unencrypted1099.txt,5059,4036,4870,7148821976,0
Unencrypted11.txt,3231,3231,3231,14083901142,0
Unencrypted110.txt,3530,2831,3385,4525921304,0
Unencrypted1100.txt,7017,5817,6779,110410992410,0
Unencrypted1101.txt,3881,3180,3759,5466851554,0
Unencrypted1102.txt,4104,3427,3962,6337101578,0
Atbash\Atbash-1-96%.txt,270,268,270,03673,1
Atbash\Atbash-10-36%.txt,5036,4300,4871,6468244677,1
Atbash\Atbash-100-90%.txt,519,512,514,2338981,1
Atbash\Atbash-101-84%.txt,2058,1888,2020,2001652596,1
Atbash\Atbash-102-37%.txt,2659,2255,2592,4393692102,1
Atbash\Atbash-103-88%.txt,2015,1833,1974,1181543032,1
Atbash\Atbash-104-97%.txt,1159,1115,1143,33392200,1
Atbash\Atbash-105-88%.txt,1871,1712,1826,1451362654,1
Atbash\Atbash-106-84%.txt,1082,973,1063,541131735,1
Atbash\Atbash-107-82%.txt,623,566,614,26671038,1
Atbash\Atbash-108-54%.txt,4485,3780,4349,6235573892,1
Atbash\Atbash-109-54%.txt,3114,2708,3029,3534453165,1
Atbash\Atbash-11-58%.txt,650,585,631,10871514,1
Atbash\Atbash-110-44%.txt,4833,4148,4689,5817184377,1
Atbash\Atbash-111-99%.txt,801,799,800,2151684,1
Atbash\Atbash-112-93%.txt,1362,1251,1345,109782114,1
Atbash\Atbash-113-57%.txt,1650,1650,1650,6891621633,1
Atbash\Atbash-114-100%.txt,604,604,604,021304,1
Atbash\Atbash-115-81%.txt,2275,2059,2223,2652072867,1
Atbash\Atbash-116-44%.txt,2484,2138,2415,3303822424,1
Atbash\Atbash-117-89%.txt,1174,1120,1156,95851751,1
Atbash\Atbash-118-60%.txt,2434,2106,2361,2213792861,1
Atbash\Atbash-119-72%.txt,1030,931,995,1281031011,1
Atbash\Atbash-12-39%.txt,4571,3943,4431,6137324266,1
Atbash\Atbash-120-68%.txt,3367,2948,3289,4044073622,1
Atbash\Atbash-121-48%.txt,4292,3675,4192,5875613632,1
Autokey\Autokey-1000-61%.txt,440,430,437,8457464,1
Autokey\Autokey-501-65%.txt,2105,1759,2047,2522512130,1
Autokey\Autokey-502-49%.txt,4829,4829,4829,14255533376,1
Autokey\Autokey-503-97%.txt,254,246,252,58492,1
Autokey\Autokey-504-99%.txt,603,597,601,461254,1
Autokey\Autokey-505-85%.txt,2458,2237,2413,2611752842,1
Autokey\Autokey-506-80%.txt,224,196,224,1225350,1
Autokey\Autokey-507-44%.txt,2302,1934,2229,3043772277,1
Autokey\Autokey-508-80%.txt,884,766,865,49931257,1
Autokey\Autokey-509-50%.txt,2214,1945,2145,3202931946,1
Autokey\Autokey-510-69%.txt,896,809,887,871331312,1
Autokey\Autokey-511-48%.txt,2251,1931,2198,3443242100,1
Autokey\Autokey-512-86%.txt,2266,2034,2225,1751803162,1
Autokey\Autokey-513-33%.txt,1487,1487,1487,455181915,1
Autokey\Autokey-514-65%.txt,1654,1391,1601,1612041717,1
Autokey\Autokey-515-87%.txt,1076,1004,1059,76621414,1
Autokey\Autokey-516-71%.txt,2825,2444,2757,2903313351,1
Autokey\Autokey-517-98%.txt,742,736,738,11121507,1
Autokey\Autokey-518-60%.txt,2147,1824,2082,2312762133,1
Autokey\Autokey-519-91%.txt,1291,1240,1278,30932371,1
Autokey\Autokey-520-46%.txt,2724,2321,2664,3263852451,1
Autokey\Autokey-521-93%.txt,1473,1418,1454,47742615,1
Autokey\Autokey-522-55%.txt,1361,1164,1314,1571861325,1
Autokey\Autokey-523-59%.txt,682,604,664,74110848,1
Autokey\Autokey-524-92%.txt,988,988,988,129511399,1
Autokey\Autokey-525-65%.txt,2878,2459,2780,2973613032,1
Caesar\Caesar-1001-32%.txt,7219,7104,7211,17235363764,1
Caesar\Caesar-1002-57%.txt,5791,4862,5603,4095314356,1
Caesar\Caesar-1003-62%.txt,2318,1919,2232,1671981692,1
Caesar\Caesar-1004-71%.txt,1768,1440,1706,581421456,1
Caesar\Caesar-1005-50%.txt,3206,2660,3101,2653182432,1
Caesar\Caesar-1006-52%.txt,3429,2767,3298,1903262400,1
Caesar\Caesar-1007-90%.txt,2192,1705,2110,111041624,1
Caesar\Caesar-1008-71%.txt,2443,2101,2362,1601521656,1
Caesar\Caesar-1009-48%.txt,6148,5007,5918,3856344680,1
Caesar\Caesar-1010-89%.txt,1733,1417,1672,35841304,1
Caesar\Caesar-1011-30%.txt,3609,2914,3463,4094112400,1
Caesar\Caesar-1012-56%.txt,4640,3863,4467,2154823888,1
Caesar\Caesar-1013-81%.txt,5889,4846,5689,1493734596,1
Caesar\Caesar-1014-46%.txt,3490,2832,3367,2634112880,1
Caesar\Caesar-1015-82%.txt,5279,4364,5102,1492783456,1
Caesar\Caesar-1016-47%.txt,5269,4295,5092,4195393936,1
Caesar\Caesar-1017-82%.txt,5346,4449,5175,1392703584,1
Caesar\Caesar-1018-85%.txt,1059,880,1018,1456824,1
Caesar\Caesar-1019-92%.txt,3315,2742,3206,151712612,1
Caesar\Caesar-1020-44%.txt,6788,5532,6545,5187174880,1
Caesar\Caesar-1021-59%.txt,5542,4500,5336,3025184336,1
Caesar\Caesar-1022-86%.txt,6624,5493,6402,1173174660,1
Caesar\Caesar-1023-63%.txt,7066,5844,6842,3845905564,1
Caesar\Caesar-1024-90%.txt,5006,4069,4794,1002273764,1
Caesar\Caesar-1025-54%.txt,803,624,770,5888680,1
Caesar\Caesar-1026-90%.txt,5556,4600,5338,592684152,1
Gronsfeld\Gronsfeld-1501-99%.txt,717,717,717,961393,1
Gronsfeld\Gronsfeld-1502-42%.txt,4081,4081,4081,18733592575,1
Gronsfeld\Gronsfeld-1503-62%.txt,1656,1656,1656,4731751305,1
Gronsfeld\Gronsfeld-1504-54%.txt,4592,4592,4592,13305183355,1
Unencrypted1.txt,2895,2892,2895,1470,258,648,0
Unencrypted10.txt,1450,1450,1450,621,166,436,0
