name of file ,feature 1 , feature 2 , feature 3 , feature 4, feature 5, feature 6, result
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1006.txt,4892,580,855,2078,1762,1086,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2875.txt,2343,460,153,784,1244,648,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted265.txt,1476,692,310,226,654,496,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2060.txt,4553,1985,916,690,2378,1926,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1136.txt,10333,1896,549,3543,5283,2716,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1923.txt,923,335,180,185,472,352,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2358.txt,3951,1819,835,554,2009,1638,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1769.txt,2962,646,203,1212,1474,1116,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1362.txt,3637,1699,764,469,1722,1352,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1198.txt,6225,2843,1311,868,3267,2718,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1866.txt,10481,2003,522,4722,4183,2854,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1628.txt,742,366,153,104,355,284,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted384.txt,423,211,81,45,239,196,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1417.txt,3467,1716,694,398,1637,1340,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2774.txt,2733,1160,574,417,1410,1168,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted213.txt,4225,2011,921,586,1929,1484,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2771.txt,1885,783,377,335,962,772,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted34.txt,2759,1240,561,416,1351,1090,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2213.txt,1119,220,71,456,550,436,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted348.txt,3169,422,102,1591,1191,884,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted931.txt,3255,1382,637,577,1590,1250,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2039.txt,3356,1431,687,566,1529,1150,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1917.txt,695,341,129,92,435,394,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2720.txt,6952,3181,1495,1021,3239,2540,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2729.txt,2463,934,461,541,1075,794,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1511.txt,996,509,210,131,488,394,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted165.txt,1931,829,400,314,890,674,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2681.txt,2187,1061,459,293,1119,888,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted404.txt,4708,2420,1027,649,2271,1814,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted203.txt,3399,1665,678,485,1495,1156,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted814.txt,4664,2183,946,612,2308,1836,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1351.txt,536,243,98,89,276,224,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1384.txt,6507,2776,1321,1047,3308,2764,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1526.txt,3386,1556,743,474,1635,1306,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2164.txt,5733,2801,1273,778,2821,2236,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted207.txt,957,476,208,130,424,340,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted928.txt,3050,1387,651,417,1539,1222,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2624.txt,4918,2025,926,893,2288,1762,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1861.txt,3005,1652,639,357,1685,1648,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1300.txt,1691,738,325,269,742,598,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted941.txt,2625,1220,513,372,1285,1056,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2671.txt,6788,3076,1463,1018,3222,2488,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1352.txt,1094,452,208,176,494,380,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted193.txt,4569,2186,947,624,2211,1764,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2186.txt,4686,2242,971,677,2114,1604,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2638.txt,4493,784,347,1992,2057,1566,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted437.txt,6654,2994,1344,926,3257,2570,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2352.txt,5424,2440,1108,827,2685,2144,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted149.txt,7079,1373,462,2382,3717,1922,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2737.txt,9629,1254,372,4689,3595,2630,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2217.txt,7788,899,1389,3307,2816,1754,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted825.txt,6646,3146,1441,1009,3192,2516,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted516.txt,7000,3137,1538,1016,3513,2810,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1288.txt,1146,562,273,184,504,370,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted477.txt,9433,1803,541,3255,4845,2488,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2646.txt,6586,1063,1334,2441,2576,1664,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1217.txt,9028,1180,1864,3498,3442,2154,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2239.txt,2754,1220,567,411,1355,1112,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1194.txt,705,335,166,127,338,256,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2009.txt,8024,1559,477,2698,4140,2134,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1558.txt,7716,832,1434,3040,2748,1782,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted550.txt,3189,1900,303,740,1934,1258,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1144.txt,4869,2120,1006,731,2376,1898,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted81.txt,460,225,76,78,262,230,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1371.txt,7698,3666,1556,1104,3627,2840,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted157.txt,2566,1168,501,383,1232,980,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted857.txt,6473,3065,1366,977,2978,2314,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted887.txt,5028,470,959,2067,1845,1134,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2349.txt,659,301,138,67,391,370,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2962.txt,1469,241,44,722,560,422,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2526.txt,3500,2929,437,125,2407,1528,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1704.txt,4766,2327,1128,697,2293,1784,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1841.txt,3050,1320,574,519,1290,950,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2287.txt,6861,3126,1377,1117,3274,2606,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted74.txt,2446,1049,578,373,1262,1028,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1903.txt,586,355,142,53,268,234,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted472.txt,4951,968,313,1623,2583,1336,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted92.txt,4738,2212,978,751,2211,1736,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted176.txt,953,379,170,167,521,410,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted946.txt,4420,1967,927,645,2138,1686,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2541.txt,6355,574,967,2890,2144,1292,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted588.txt,5696,2762,1214,784,2788,2272,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted473.txt,987,192,45,320,522,272,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1301.txt,4444,2127,944,623,2067,1628,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted475.txt,10582,2007,658,3554,5548,2862,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1730.txt,1341,657,289,183,654,552,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1580.txt,6012,2681,1215,879,2991,2424,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted960.txt,590,284,124,99,296,252,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1190.txt,4719,2098,923,784,2232,1700,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2250.txt,8777,4123,1824,1351,4011,3046,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2865.txt,7069,752,1241,2821,2533,1620,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2326.txt,7510,677,1139,3429,2595,1518,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2257.txt,4303,1965,906,677,2113,1706,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted275.txt,5086,2444,1082,705,2515,2046,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1609.txt,5698,2365,1234,990,2741,2136,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2385.txt,2739,1203,549,396,1429,1174,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted503.txt,3004,1477,644,457,1527,1252,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1636.txt,1413,740,293,175,610,494,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1515.txt,3173,1411,674,485,1500,1162,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted687.txt,774,138,47,254,410,208,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted199.txt,3271,1708,774,455,1467,1134,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted457.txt,6939,1330,539,2965,3256,2420,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2589.txt,7423,3158,1575,1221,3588,2818,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1262.txt,399,202,86,38,224,196,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1792.txt,6479,1417,619,2194,3180,1822,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2044.txt,3576,1665,781,520,1709,1326,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2833.txt,4196,1967,907,574,2034,1682,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2879.txt,1219,216,66,416,630,326,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted674.txt,10934,2039,2262,4086,4324,2924,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1409.txt,4424,1933,924,673,2140,1674,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2744.txt,725,111,52,340,333,262,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2119.txt,2813,516,179,924,1458,754,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2303.txt,7787,3835,1673,1078,3708,2908,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1069.txt,6839,3169,1482,1063,3425,2736,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2927.txt,6470,3356,1456,851,3051,2400,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted90.txt,4127,2138,892,553,1858,1430,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2976.txt,8759,785,1325,4021,3005,1766,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1997.txt,6945,2090,1351,2059,3499,2430,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted9.txt,7944,1176,1688,3009,3082,2010,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1200.txt,6592,2997,1324,983,3294,2664,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1350.txt,10953,2450,1070,3519,5346,3074,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2274.txt,6373,2933,1390,922,3122,2500,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2500.txt,2093,940,406,350,900,672,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2343.txt,5296,1849,981,1254,2383,1766,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2381.txt,2241,1069,467,297,1080,852,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted228.txt,837,578,195,93,500,480,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1091.txt,557,252,106,50,265,214,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1911.txt,5994,2799,1272,844,2894,2308,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted650.txt,6436,2625,1230,1193,3035,2380,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2379.txt,3274,1512,716,528,1669,1364,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2947.txt,6182,2928,1284,905,2965,2290,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted274.txt,2536,1141,569,389,1233,970,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1933.txt,2776,1222,555,387,1252,942,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1849.txt,7101,3196,1456,1012,3500,2744,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1843.txt,3093,1522,648,426,1351,1036,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2233.txt,1595,705,314,264,742,582,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2946.txt,4393,2060,876,558,2251,1878,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted947.txt,7453,3377,1661,1089,3714,2970,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted783.txt,13469,1399,2500,5440,4889,3056,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1025.txt,6607,1255,390,2222,3456,1774,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2309.txt,5696,4280,1207,511,3159,2582,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1327.txt,7611,1578,542,3034,3752,2732,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1369.txt,8217,4005,1803,1099,3921,3058,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1310.txt,3474,1656,756,474,1739,1428,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted331.txt,7920,3774,1690,1151,3623,2810,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1031.txt,7328,2598,1287,1703,3351,2400,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted468.txt,1778,331,105,578,916,470,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted893.txt,6061,2019,1057,1736,3221,2228,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted217.txt,1977,854,395,292,1113,980,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted393.txt,6524,2998,1423,948,3142,2432,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1104.txt,653,410,152,87,381,398,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1672.txt,1977,257,459,700,795,520,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1687.txt,6438,2242,1129,1542,2960,2122,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2353.txt,5943,2720,1295,877,2755,2106,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted7.txt,6486,1317,503,2876,3036,2406,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2758.txt,9655,1780,505,3127,4921,2550,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted699.txt,4575,2005,951,692,2200,1746,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1052.txt,4162,1874,834,705,2001,1572,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1869.txt,6128,901,256,3020,2364,1776,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2657.txt,2556,460,143,847,1317,694,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted1623.txt,858,563,211,85,373,318,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2152.txt,9054,4133,1887,1441,4003,3054,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted2525.txt,5434,3713,1218,636,3069,2752,0
/root/Desktop/final Project/DATASET 18000 files/Unencrypted/only english chars + numbers/Unencrypted994.txt,5282,630,237,2579,1895,1320,0
